[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C8Q2
Test Start Date,2025-02-25-16-38-33
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,1.7355200000000002,-0.12508829999999999,0.6298651000000001,0.4340545,-1.5888360000000001,-1.171371,-0.33911779999999997,1.593726,-2.041575,-2.2454769999999997
-0.2,1.1087399999999998,0.6639166,-0.8583883999999999,-1.911598,-1.578708,0.4597823,-1.425389,0.8756178,1.035805,-1.9214930000000001
-0.4,0.5331821999999999,0.2816087,-0.1842272,-1.315144,1.80857,1.3993120000000001,-0.28463550000000004,-0.20436710000000002,-1.2781239999999998,-1.224922
-0.6,1.7316779999999998,-2.210145,0.07956987,-1.18959,0.9663054000000001,0.369153,-1.392327,-0.1361477,-1.6947160000000001,-1.626147
-0.8,0.4065223,-4.290254,-0.3764289,-1.290406,-1.869921,-1.368404,0.09295763,0.6034388,-1.416542,-4.840898
-1.0,-0.4126341,-4.735775,-2.464745,-0.2862653,0.0062282200000000005,2.0958829999999997,-0.09482027999999999,0.3301539,-1.416833,-6.564544
-1.2,-0.2630986,-7.591269,0.5731708,-0.6315531000000001,-0.07759081,1.1515220000000002,0.35203989999999996,1.173525,0.5962211,-6.910879
-1.4,-2.000364,-8.227245,-1.105072,-0.7535564,1.3978570000000001,0.5068140999999999,-0.6428453999999999,-1.626671,-2.370158,-6.594521
-1.6,-0.3056484,-7.739173999999999,0.6745104,-2.001179,-1.9400609999999998,1.7948330000000001,0.652275,-1.607463,-1.199427,-10.150020000000001
-1.8,-0.7180497,-10.66056,-2.8865760000000003,-0.9422074,1.236564,0.6287009,-1.6897680000000002,-1.241104,0.4898757,-11.72681
-2.0,-1.768582,-12.7377,-3.0392550000000003,-2.930756,-0.9151408,0.2087327,-2.206187,-0.06280607,-0.07997733,-12.61092
-2.2,0.8963397999999999,-14.29429,-0.6348127,-2.2292370000000004,-1.629931,0.7034395999999999,-1.1365049999999999,-0.6828923,0.9200303,-13.87391
-2.4,1.634529,-17.06544,-0.7558847,-3.489666,-0.2384768,0.389351,-2.0742879999999997,-0.1752633,-2.397166,-17.232319999999998
-2.6,1.7328999999999999,-19.07424,-2.1321470000000002,-1.9052529999999999,-0.7483177000000001,0.06722985,-2.91859,-3.277091,-2.379878,-19.363300000000002
-2.8,1.040054,-23.07782,-1.808105,-5.581824,-0.872591,-0.6968039,-3.243505,-2.8878570000000003,0.7951166,-22.0337
-3.0,1.093547,-25.00508,-4.580652000000001,-5.260692,0.2160086,0.4736357,-2.843153,-3.722496,-0.7742201,-25.84787
-3.2,-0.06792834,-29.05255,-2.849905,-7.204188,0.1866138,-2.54513,-5.91873,-5.479786,-0.7081544000000001,-28.261619999999997
-3.4,1.701643,-30.04353,-5.039852,-6.660935,-1.5547849999999999,-1.576147,-4.7942160000000005,-6.999646,-0.8483185,-35.94012
-3.6,0.1613516,-33.25983,-6.877992,-9.163689999999999,-2.077431,-2.97802,-9.150419,-10.224,-2.297689,-41.89328
-3.8,1.690933,-37.37793,-9.338546,-10.53949,-2.929475,-4.711561,-7.158320000000001,-12.58543,-1.620676,-46.939389999999996
-4.0,0.8231145,-43.678180000000005,-11.09985,-10.70829,-5.405163,-3.8654539999999997,-10.51376,-16.246219999999997,-0.8430798,-58.17067
-4.2,0.5367328,-46.46121,-11.356020000000001,-15.996749999999999,-6.854185,-9.071081999999999,-13.20924,-19.71703,-2.086395,-65.4945
-4.4,1.002103,-51.96215,-12.33938,-17.9811,-10.86941,-11.14246,-16.53918,-24.757640000000002,-3.085763,-75.19103
-4.6,0.4992471,-58.01578,-14.49848,-21.85389,-11.2392,-14.59767,-23.86468,-33.21859,-0.27724309999999996,-88.49631
-4.8,1.191744,-62.895709999999994,-18.30712,-21.65715,-16.29372,-18.11091,-31.080330000000004,-43.61855,-0.9752112,-101.5775
-5.0,-0.1071603,-68.18681000000001,-23.26549,-27.06691,-17.66655,-23.58918,-36.06337,-52.84956,-0.3287569,-117.48039999999999
-5.2,1.681212,-74.64783,-25.81195,-31.177480000000003,-23.384580000000003,-27.93659,-45.1137,-65.05547,-3.4077680000000004,-134.7876
-5.4,1.8675929999999998,-84.72524,-30.01263,-40.08712,-28.18066,-34.51455,-52.79234,-78.69009,-3.468303,-154.4432
-5.6,0.5268375,-91.87223999999999,-38.733180000000004,-44.16122,-34.315630000000006,-44.86591,-64.23896,-96.44454,-0.3399909,-172.1967
-5.8,1.2686359999999999,-97.30956,-44.965239999999994,-51.20446,-39.33636,-55.2616,-77.18356,-116.6508,-2.051063,-195.1997
-6.0,-1.8001880000000001,-105.8787,-51.87208,-57.80021,-46.932750000000006,-61.93999000000001,-91.19787,-134.5068,-2.495421,-215.7723
-6.2,0.39342560000000004,-111.7379,-59.192099999999996,-63.30165,-53.94928,-72.65745,-109.2624,-157.85840000000002,-4.548463,-238.48280000000003
-6.4,1.069275,-122.10629999999999,-62.562149999999995,-69.74244,-62.68854,-86.0721,-122.7742,-181.4012,-4.216679,-266.1633
-6.6,-1.532724,-129.3922,-73.0397,-78.43151,-70.96853,-96.90376,-138.2337,-203.7698,-4.2147,-298.55
-6.8,-0.2653687,-135.5436,-77.85719999999999,-86.06078,-77.64384000000001,-105.9049,-150.236,-226.0276,-6.1795,-326.642
-7.0,0.5198526,-144.59480000000002,-83.30066,-93.182,-84.42084,-116.1105,-161.48749999999998,-240.3401,-4.314352,-352.6089
-7.2,-0.8239294,-152.3476,-88.17442,-98.06556,-88.05259000000001,-121.2133,-170.3471,-253.5114,-5.3977129999999995,-387.7717
-7.4,0.5731708,-159.2562,-91.54626999999999,-101.1127,-90.56495,-123.56969999999998,-177.2511,-263.3611,-6.151444,-413.893
-7.6,-0.18143330000000002,-163.6861,-96.162,-105.8067,-94.72316000000001,-131.0899,-184.17999999999998,-276.4589,-5.782465,-434.3785
-7.8,-0.3295718,-170.25109999999998,-99.79034,-110.6823,-98.82401,-138.9527,-192.8924,-285.0216,-8.304836,-475.4293
-8.0,0.6034388,-179.6558,-106.24510000000001,-111.47749999999999,-102.3484,-143.1958,-201.4437,-299.1434,-7.9144369999999995,
-8.2,-1.408218,-187.6436,-112.27969999999999,-117.114,-106.5475,-147.8262,-207.2965,-309.83729999999997,-11.46941,
-8.4,-0.5912734000000001,-196.64110000000002,-117.226,-123.6598,-111.0325,-154.62869999999998,-217.15920000000003,-322.11719999999997,-8.132425,
-8.6,1.1796360000000001,-204.8102,-122.8068,-128.6973,-114.7419,-159.9944,-226.7968,-336.6641,-11.38402,
-8.8,-0.03771856,-213.0789,-130.90439999999998,-131.8493,-120.27940000000001,-168.6449,-236.07979999999998,-348.51640000000003,-12.3122,
-9.0,0.3114692,-222.72979999999998,-136.1693,-140.8997,-125.05019999999999,-173.9568,-243.4216,-362.1575,-13.70069,
-9.2,0.37689459999999997,-232.5723,-145.2397,-147.3451,-129.73149999999998,-180.8441,-256.7183,-378.2512,-15.012400000000001,
-9.4,-1.881504,-246.65480000000002,-150.8775,-149.4641,-138.6023,-189.903,-265.6375,-392.5641,-15.86688,
-9.6,0.3376626,-257.70779999999996,-161.2645,-155.5483,-142.2631,-196.9402,-277.4152,-405.1338,-17.43494,
-9.8,-1.531676,-268.9775,-167.3454,-165.038,-147.0977,-205.949,-288.5988,-424.6336,-21.72787,
-10.0,-1.159788,-282.7281,-176.87869999999998,-173.5146,-156.26069999999999,-213.2953,-300.8449,-439.6908,-23.40303,
