[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C10Q0
Test Start Date,2025-02-25-12-32-00
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,0.30698719999999996,1.432607,1.758919,1.136912,-0.8483185,1.535052,-1.0230579999999998,-0.8748029,-0.9363866000000001,-2.400251
-0.2,1.409033,0.6582704,-1.0374349999999999,1.3866809999999998,-1.790235,-0.1204899,-1.8993740000000001,1.4190450000000001,-1.633831,-3.9707519999999996
-0.4,-0.9036739,1.615437,-0.9819632,0.1054141,-1.1515220000000002,-1.3403479999999999,-0.12380769999999999,-1.04768,-2.342742,-2.849265
-0.6,0.2329471,2.628774,0.9216601,-1.600245,-4.905625000000001,-1.627195,1.168519,-1.578999,-4.359521,-4.410569
-0.8,-1.3317910000000002,-0.8153147000000001,-1.494074,-2.129877,-7.483817,-0.21461159999999999,-0.044179609999999994,-2.129411,-3.2942039999999997,-3.858469
-1.0,0.7466297000000001,-1.052802,-0.9342330000000001,-2.502056,-8.865433999999999,-3.856199,-2.237852,-0.233762,-6.702612,-7.4302079999999995
-1.2,1.540058,-1.685694,0.42194729999999997,-1.942914,-10.71068,-4.510337,-0.6486662000000001,-0.5873735,-8.41124,-7.710303
-1.4,2.397806,0.647211,-1.0724179999999999,0.003550667,-11.248280000000001,-3.9931620000000003,0.003143214,0.9346404,-7.969269000000001,-9.651878
-1.6,0.68394,1.609907,-2.4544420000000002,-0.8329516,-14.58265,-3.687281,-0.9666546,-1.11293,-10.61038,-11.75347
-1.8,1.554203,-1.4531539999999998,-2.618122,-1.11555,-18.92558,-6.064249,-0.6140907999999999,-2.16451,-10.25759,-15.69383
