[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C1Q5
Test Start Date,2025-02-25-11-36-41
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,1.869106,0.4597823,-0.09173527,-0.1871958,-0.13498359999999998,-0.1811422,-0.8957577,0.6985501000000001,-1.5813279999999998,-1.206237
-0.2,-1.152977,-1.9214930000000001,-1.3261450000000001,2.546294,0.7143244,2.189074,-2.569461,-2.464745,-2.280576,-10.47098
-0.4,1.4978,-2.41294,-1.415552,0.05209586,-1.6103150000000002,-0.9135692,-3.597816,-0.2331799,-2.3093890000000004,-17.24873
-0.6,-1.824286,-4.097819,-0.5703769000000001,-0.8319621,-1.8544960000000001,-0.5555920999999999,-4.132744,-0.7875496999999999,-3.295601,-24.39442
-0.8,1.342327,-3.9571310000000004,-1.275388,1.377251,-0.367756,-0.1411536,-5.118665,-1.3734099999999998,-3.509049,-28.6072
-1.0,1.4747489999999999,-7.713737,1.0316729999999998,1.133478,0.3653113,-0.1595472,-8.288654,-2.3405299999999998,-5.550159,-39.39861
-1.2,0.5068140999999999,-9.839423,-1.730805,-1.33767,-1.3261450000000001,-0.5952896999999999,-10.52214,-0.42119059999999997,-7.7613509999999994,-45.147749999999995
-1.4,0.3287569,-11.879190000000001,-1.5932600000000001,-1.569977,-0.5931943,-0.046449710000000005,-15.17258,-1.828128,-10.84735,-55.11369
-1.6,1.739536,-12.89503,-1.523411,2.29117,-1.245702,0.46286730000000004,-18.366500000000002,-2.072717,-12.103240000000001,-63.52604
-1.8,-0.08335337,-14.07275,-0.5710754,-1.442735,0.3721798,-0.160886,-21.316930000000003,-2.210087,-12.61308,-78.47946999999999
-2.0,-0.8019852,-18.882569999999998,0.29488000000000003,0.3597233,-0.1604785,1.166714,-25.5077,-6.669899,-18.4286,-93.07789
-2.2,0.6501796000000001,-21.16553,-0.6061746,0.5731708,3.0945519999999997,-0.7558847,-28.95208,-6.200978999999999,-23.0372,-107.0174
-2.4,-0.9841169,-23.36735,-1.6673580000000001,-2.103858,0.046449710000000005,-0.6767805,-34.653319999999994,-7.492024000000001,-27.98735,-127.73790000000001
-2.6,-1.335167,-27.13531,0.1905137,-2.539484,-0.580505,-2.3337779999999997,-40.561659999999996,-7.25867,-33.61987,-147.94219999999999
-2.8,0.9813812000000001,-27.78898,-1.2596720000000001,-1.374457,-1.7854619999999999,-1.547916,-46.83062,-11.45125,-39.08531,-174.4139
-3.0,-0.018451830000000002,-32.765010000000004,-1.591572,-3.323541,0.1968583,-1.6947160000000001,-51.45441,-14.77881,-46.1062,-204.6206
-3.2,1.69198,-38.73371,-3.4334949999999997,-2.7808710000000003,-2.952351,-1.366599,-61.55774,-15.755709999999999,-56.33497,-240.3141
-3.4,0.5101319,-42.23231,-2.742046,-1.786451,-2.8287180000000003,-3.800611,-71.0602,-19.732110000000002,-66.98768,-276.6321
-3.6,1.419859,-46.77445,-1.824286,-4.33519,-2.957124,-6.77479,-78.18397999999999,-23.86974,-77.95673,-324.8405
-3.8,0.6265473,-51.4006,-4.845031,-5.147478,-5.474605,-7.7856819999999995,-88.64616000000001,-30.58434,-92.56374,-378.28249999999997
-4.0,0.2722372,-55.43444,-5.1064419999999995,-6.313842999999999,-4.2418249999999995,-10.04379,-96.29465,-36.92124,-110.3448,-444.2365
-4.2,1.899025,-61.986070000000005,-5.740032,-9.912531999999999,-5.533511,-10.750079999999999,-107.9924,-42.9182,-127.16649999999998,-466.1615
-4.4,-1.106062,-68.80637,-7.624447,-9.411713,-11.05102,-14.40803,-120.417,-52.51417,-149.07070000000002,
-4.6,0.5979673,-74.68415,-11.51877,-12.83985,-11.734259999999999,-15.07532,-136.4955,-64.50972,-177.4309,
-4.8,-0.09743962,-83.01908,-14.76728,-19.2062,-13.03427,-22.592609999999997,-152.07989999999998,-78.45336,-203.2169,
-5.0,-0.08154892999999999,-93.17228,-19.91191,-20.99609,-17.85735,-26.02459,-168.3372,-98.58047,-241.639,
-5.2,2.0003059999999997,-102.7212,-21.282,-25.997049999999998,-21.31209,-31.101920000000003,-188.0597,-114.37469999999999,-279.39959999999996,
-5.4,-1.584121,-111.2706,-24.88273,-28.935959999999998,-25.266199999999998,-39.68005,-208.58859999999999,-138.1225,-326.8069,
-5.6,-0.1195003,-122.79669999999999,-29.33352,-37.0417,-31.2833,-47.577690000000004,-232.03279999999998,-164.1576,-376.8628,
-5.8,-0.8153147000000001,-133.4872,-36.81084,-41.32508,-36.98966,-56.49295,-253.9764,-190.5311,-431.88779999999997,
-6.0,0.07956987,-148.463,-41.18014,-49.78973,-41.696419999999996,-65.70056,-280.9722,-220.5626,-497.12669999999997,
-6.2,1.949025,-159.6401,-48.62773,-56.74429,-49.59741,-75.80812,-305.1856,-247.74489999999997,,
-6.4,-1.436274,-173.6149,-55.67513,-61.78085,-54.9281,-86.45016,-328.3032,-282.4945,,
-6.6,1.290347,-189.7526,-62.25376,-67.03869,-62.513630000000006,-96.67015,-356.7002,-310.8667,,
-6.8,2.166664,-203.3762,-66.07424999999999,-72.35023,-66.08962,-100.3056,-381.1003,-337.5559,,
-7.0,0.48812939999999994,-219.5186,-70.82239999999999,-78.22836,-69.53286,-108.5584,-405.0464,-359.1164,,
-7.2,-1.8356949999999999,-234.9578,-74.40889,-82.68101,-71.23119,-113.4397,-428.01820000000004,-376.3061,,
-7.4,0.6021582999999999,-249.3632,-78.08817,-84.28504,-75.89304,-117.55090000000001,-451.1517,-394.0958,,
-7.6,-1.1911619999999998,-267.1189,-81.91256,-88.62026,-78.90778999999999,-121.7829,-471.3043,-0.258442,,
-7.8,0.6909249000000001,-283.8993,-87.28663999999999,-93.81128000000001,-83.57133,-127.48499999999999,-501.1884,-435.1954,,
-8.0,-0.2043089,-299.2714,-90.48983,-96.63691,-87.65934,-131.29680000000002,,-449.7101,,
-8.2,-0.1970911,-332.8249,-93.09986,-97.81774,-91.0396,-135.30190000000002,,-470.3833,,
-8.4,1.791515,-339.9003,-98.11460000000001,-105.7613,-94.53559,-141.59120000000001,,-489.5098,,
-8.6,-0.05768379,-360.1597,-102.08439999999999,-110.5239,-98.14484,-145.5025,,-509.98440000000005,,
-8.8,-0.7040217,-382.9105,-106.14789999999999,-113.7816,-101.37780000000001,-153.19070000000002,,,,
-9.0,-1.842098,-406.9692,-110.7726,-119.9614,-106.78429999999999,-160.2166,,,,
-9.2,-0.6599585,-437.5607,-116.4635,-122.7407,-110.5451,-166.76420000000002,,,,
-9.4,-0.613567,-467.5222,-123.9169,-128.6046,-113.72919999999999,-172.5813,,,,
-9.6,0.9133946000000001,-504.5863,-128.5148,-135.1735,-121.507,-179.1582,,,,
-9.8,0.338594,,-137.2732,-139.2856,-124.6551,-187.0427,,,,
-10.0,-1.712819,,-140.7225,-144.949,-129.3352,-196.6187,,,,
