[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R3C5Q4
Test Start Date,2025-03-13-16-51-18
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,-0.757922,0.2922025,2.363638,-1.825974,1.069682,-1.004664,1.495471,-0.4144385,-0.09208452,-2.385641
-0.2,1.214328,-0.40064330000000004,0.3076857,-0.382599,0.5557084999999999,1.734821,0.9734067000000001,-0.8569914000000001,-3.1451350000000002,0.09691575999999999
-0.4,2.116489,0.3330642,-2.401415,-0.3295718,-0.06717164,0.1260778,-1.678185,-1.174107,-4.916161,-2.865389
-0.6,2.225512,-0.003667083,-1.986336,-1.6947160000000001,-1.376262,-1.414272,-4.960573,-3.060559,-6.091432,-1.555192
-0.8,-0.8329516,-0.9524520000000001,1.031382,-1.768582,-1.370732,-0.418222,-6.3817129999999995,-0.3578607,-8.986914,-1.5845870000000002
-1.0,-1.9657889999999998,0.5897600000000001,-1.1601370000000002,0.4621106,-1.777138,-0.9717769,-6.468617,-0.9009382,-11.8232,-2.430403
-1.2,1.4118270000000002,-1.2147940000000002,-0.4065805,-0.4390022,-1.768582,-1.388835,-10.345130000000001,-1.4679389999999999,-11.0931,-4.157075000000001
-1.4,-1.48156,-1.434761,-0.9609502999999999,0.40768649999999995,-3.962661,0.109314,-11.72326,-2.804736,-15.739120000000002,-2.1969320000000003
-1.6,0.3614696,0.7954077,-0.7307971999999999,0.046857170000000004,-3.425754,-1.13534,-14.11483,-2.40095,-17.418879999999998,-3.070629
-1.8,0.2653687,2.536515,-0.9866781,-1.585169,-3.981171,-1.4679389999999999,-20.266389999999998,-5.573675,-19.42046,-3.927737
-2.0,1.267763,0.3042514,0.4465692,0.4718313,-4.203583,-0.5543116,-22.234689999999997,-5.998183,-25.57249,-3.764173
-2.2,0.5007605,-1.1814410000000002,-1.359673,-1.6493719999999998,-4.5591729999999995,-3.7091670000000003,-28.36878,-6.424962,-25.43401,-5.822279
-2.4,1.7191049999999999,1.1008229999999999,-0.8070492,0.047497450000000004,-4.985661,-3.6490959999999997,-34.36179,-5.202426,-31.51764,-6.325543
-2.6,-0.2061133,-0.3034365,-0.7875496999999999,0.3849855,-5.772337,-4.2204049999999995,-37.96373,-7.707451,-37.110119999999995,-7.053312999999999
-2.8,-0.1071603,-2.332148,0.1814915,-1.0102520000000001,-7.311115,-4.325528,-44.53395,-8.75548,-44.85701,-7.66688
-3.0,1.951819,0.6048939999999999,0.05878974,-0.357104,-8.256115999999999,-9.411189,-0.43638279999999996,-9.738199999999999,-50.95283,-9.962823
-3.2,0.2755551,0.2500019,0.1251465,-1.535984,-13.614999999999998,-10.2779,-60.633520000000004,-11.84357,-58.67824,-14.71513
-3.4,1.290056,-1.080974,-2.2930330000000003,-3.841706,-14.17351,-10.714749999999999,-69.07209,-12.31709,-67.30799,-18.11091
-3.6,0.1321896,-0.08154892999999999,-3.236928,-4.150206,-16.39075,-13.73206,-75.54333,-18.91336,-78.2196,-22.74086
-3.8,1.851469,-1.670793,-3.675639,-4.342524,-21.55587,-15.4766,1.9509459999999998,-20.86576,-87.4096,-29.741149999999998
