[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C8Q0
Test Start Date,2025-02-27-16-01-18
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,1.862296,0.10110670000000001,-0.233762,2.257875,-0.7558847,-2.0059519999999997,1.047854,0.5422626,1.7638669999999999,-1.0058280000000002
-0.2,1.555949,-0.4473841,-0.5555920999999999,0.4371395,0.3093737,-0.7727649,-0.9576323999999999,-0.1888839,0.2745073,2.035988
-0.4,2.166256,0.7602502999999999,-0.1987792,1.125969,1.413689,-0.7713679,0.1321896,-1.4015819999999999,-1.638022,-0.3560563
-0.6,-1.75368,-1.525797,1.564564,-0.526954,-0.09103678000000001,-1.068576,-0.8206698,0.5577458,-1.527078,-1.759501
-0.8,-0.5718321,-2.0653240000000004,-1.34419,0.1321896,1.4859250000000002,-0.7727649,0.5731708,-1.9214930000000001,-0.1991284,1.750072
-1.0,0.6787595,1.9500730000000002,-1.323177,-1.119392,-0.8542556,-0.613567,-2.326502,2.0746960000000003,-0.981905,0.5731708
-1.2,0.28871,-0.6883056000000001,0.6541958999999999,-0.1071603,2.0909359999999997,-1.9601429999999997,-2.164103,-1.712178,-2.607179,0.5323673000000001
-1.4,-0.5653128,-2.113462,0.33504330000000004,-1.64198,-2.008746,-1.656066,-0.12078090000000001,-0.4769536,-3.139721,-0.3491296
-1.6,1.09087,-0.7875496999999999,0.5152542,0.353728,-1.393899,-3.271736,1.234701,0.2500019,-4.335248,0.5862676
-1.8,-1.2356319999999998,1.9339499999999998,-0.176602,1.191744,1.683249,-3.0185329999999997,1.021952,-0.1904555,-1.7210839999999998,-1.622539
-2.0,-0.04854519,0.2853922,-0.261236,-0.9236974,-0.7380149,-1.893146,-0.1480221,-0.5220063,-4.00265,0.5113543
-2.2,0.998436,-1.433073,-1.2865060000000001,-0.0380096,-0.7875496999999999,-1.911598,-1.1539089999999999,-0.8964561999999999,-3.5219129999999996,-1.434761
-2.4,-1.2147940000000002,-0.5283509,1.5840049999999999,-1.413515,-1.615845,-3.962661,0.5577458,0.7243360999999999,-5.751208,0.8979113999999999
-2.6,0.008323696,-0.6242772,-1.667067,-1.5792320000000002,-0.738888,-2.437388,-0.8493662,-0.12508829999999999,-5.45854,0.35547419999999996
-2.8,-0.23748729999999998,0.3559981,1.858396,1.410546,-2.304208,-4.686648,-1.000182,-1.61113,-7.205119,-1.482375
-3.0,0.9281794,-0.6839982,-0.9307405,-1.862936,-1.638022,-6.784336,0.9281794,-2.862653,-6.967573000000001,-2.0587470000000003
-3.2,0.4793401,-0.20436710000000002,-2.406829,-0.6111222000000001,-3.2584649999999997,-6.553659,-0.7207855,-2.0653240000000004,-9.80933,1.419859
-3.4,-0.01734588,-1.540291,0.7943017,-2.225337,-3.49601,-5.8130239999999995,-4.869828,-4.344038,-11.39514,0.3039604
-3.6,-1.346401,-1.438311,-3.264169,-3.4118999999999997,-5.482114,-9.01625,-3.566965,-3.5499110000000003,-15.28795,1.653796
-3.8,0.4507019,-2.6203920000000003,-1.7109560000000001,-3.91464,-3.9173169999999997,-8.593954,-3.271736,-5.1790270000000005,-17.282439999999998,1.633307
-4.0,0.14796389999999998,-0.9058276000000001,-2.243556,-3.8832079999999998,-6.198941,-11.45527,-6.254006,-9.374926,-21.37275,-0.07759081
