[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C3Q4
Test Start Date,2025-02-25-13-30-25
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,-0.4394678,-1.4245160000000001,0.9906943999999999,-0.4769536,-0.4177564,-0.49598749999999997,2.014916,0.37881549999999997,-2.174464,0.2816087
-0.2,0.8906936,1.302164,1.269742,2.247922,-2.2593889999999996,-1.364795,-1.290406,-0.1604785,-2.183486,-2.4792389999999997
-0.4,-2.0891309999999996,-0.7875496999999999,-1.206237,1.253502,-0.440632,0.4569883,-0.49232040000000005,0.1427252,-0.8846982,-1.268461
-0.6,0.4370813,1.002103,-1.406064,0.037543940000000005,0.5165348,0.7120542999999999,0.7127528,-0.2249144,0.08183997,-4.760979
-0.8,1.617474,0.8122296999999999,-0.4325993,0.8044881,0.1905137,-0.7351628,0.1590233,-0.5703769000000001,-0.9866781,-3.290828
-1.0,-0.2679881,-0.10721850000000001,0.9236974,0.8884817,0.06292247999999999,-2.083485,2.022658,0.7092603000000001,-2.897927,-4.652654999999999
-1.2,-0.49371740000000003,-0.06717164,-0.8986099,1.0429650000000001,1.555949,-0.8542556,1.0003570000000002,-1.006236,-3.345835,-3.202877
-1.4,0.387663,-0.7475028,0.4435424,1.8338910000000002,-1.633365,1.106819,-0.3112946,-0.1904555,-3.9265140000000005,-7.029972
-1.6,1.701643,-0.48516089999999995,-1.030567,-0.774744,1.545122,-0.5182228,-0.1595472,-0.5380716,-6.3530169999999995,-5.229958
-1.8,0.5181064,1.4527469999999998,-1.393899,-2.0230069999999998,-0.12165400000000001,-1.313223,-1.156586,-2.0223090000000004,-4.15981,-5.720241000000001
-2.0,1.431734,-0.8128118,0.01880107,1.173525,-0.4690955,-1.690059,-0.142958,-2.0533330000000003,-7.198192,-10.4545
-2.2,-1.218985,0.05908078,-0.6807968000000001,2.116489,-0.014377290000000001,0.4696776,-0.8370261999999999,-2.2074089999999997,-7.2997060000000005,-11.93408
-2.4,0.5731708,0.6468035,0.6981427,-0.5834153999999999,0.7802737,-1.644308,-2.009154,-0.012223610000000001,-9.75735,-13.30633
-2.6,-0.5389446999999999,0.3513414,0.7333001,-1.8289430000000002,-0.7483177000000001,-2.2019960000000003,-1.707347,-1.431443,-10.72459,-15.24127
-2.8,-0.3056484,-1.388835,-3.060559,-0.0417931,-2.299552,-2.945366,-2.812885,-3.0230729999999997,-12.131409999999999,-17.26078
