[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C3Q2
Test Start Date,2025-02-27-16-59-43
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,2.006302,0.07357448,0.5033799,0.8125789,-0.121945,0.35745319999999997,-0.8803327,1.840061,-1.882087,-3.3673130000000002
-0.2,2.134999,2.3081080000000003,0.8283532,-0.24837209999999998,-0.7270719,-0.5182228,-1.1088559999999998,0.18859279999999998,-1.3317910000000002,-3.15794
-0.4,-0.1658336,1.050939,-0.8791684999999999,1.602049,1.035805,0.7027411,-1.144654,0.006286427,-1.218985,-0.5680486
-0.6,1.503446,1.9687579999999998,1.3866809999999998,-0.7875496999999999,-0.5520415,1.273584,0.5331821999999999,-1.55298,1.129869,-3.615336
-0.8,0.3661262,2.3611359999999997,-1.178123,1.865905,-1.770328,1.7638669999999999,-0.13556559999999998,1.8815629999999999,-0.8171191,-2.3297030000000003
-1.0,1.168519,0.47602229999999995,1.447916,-1.501932,0.1823064,0.2546585,0.001105946,-1.688022,-0.9774229999999999,-1.520268
-1.2,-1.662294,0.5886541000000001,-0.2118759,0.2725283,1.2071690000000002,-0.6615882999999999,0.389351,1.593726,-1.7831919999999999,-2.280576
-1.4,-0.2296874,-0.8846982,-0.1871958,1.510547,-0.01996523,-0.7875496999999999,1.1281809999999999,0.6778282,-0.5360926,-2.8287180000000003
-1.6,-0.5436013000000001,1.788081,-0.7875496999999999,-1.014268,1.63971,0.9813812000000001,-2.029235,-3.641355,-0.6854534,-3.679132
-1.8,0.23999020000000001,-0.5977345000000001,1.455832,0.5731708,0.44232,-0.10721850000000001,-0.3339374,-1.900888,-0.2876623,-4.354923
-2.0,-0.220607,-1.91672,0.2841116,0.2834131,-1.9214930000000001,-0.7876078999999999,0.8906936,-1.366599,-0.9387732,-3.369933
-2.2,-1.755136,0.42380999999999996,0.5731708,-0.8232892,-0.9322539,-0.169035,-2.228306,-2.443092,-0.7475028,-5.287293
-2.4,0.3463938,0.9395299,-0.27380879999999996,-0.998145,-0.1811422,-0.06868503999999999,0.5140319,-4.231929999999999,0.6048939999999999,-5.441892
-2.6,-0.3757887,0.3134483,0.5023321000000001,0.9529176,0.3258465,-0.04336471,-2.166198,-2.219982,1.236564,-5.744514
-2.8,-1.4679389999999999,-0.8292263000000001,0.6941264,2.0284790000000004,-0.6348127,-0.5369075,-0.9717769,-3.1567760000000002,1.779292,-6.807386
-3.0,1.77836,-1.055538,-0.7085036,0.42840839999999997,-0.8087954,-1.455308,-1.260894,-2.07586,-0.5084439,-10.43099
-3.2,-0.692613,0.6806222,-0.01001172,-0.7065828,-0.7042545,0.03603054,-3.376277,-3.706547,0.29377410000000004,-13.09905
-3.4,0.6298651000000001,-0.1497101,-2.682908,1.542736,-1.529756,-3.266032,-1.829816,-2.543849,-2.198096,-12.92845
-3.6,-0.1585577,-1.9334259999999999,-2.321729,-0.8380156999999999,1.292385,0.2859742,-4.388625,-5.1315290000000005,1.65042,-13.69882
-3.8,-0.6174669,1.1718950000000001,-2.537097,-0.6610062000000001,0.5731708,-0.7050694,-3.484718,-4.914124,0.2755551,-19.89031
-4.0,0.3282912,0.1870212,-1.218985,-1.662294,0.3463938,-4.912319,-5.929905,-10.26934,0.4532048,-20.865000000000002
-4.2,-0.07427298,-2.8967039999999997,-2.4318,-0.2939487,-0.6417976999999999,-3.708177,-7.924798,-10.12225,-1.438311,-26.376160000000002
-4.4,0.1155422,-1.019158,-0.5300972,-1.521257,-2.7886130000000002,-6.708316999999999,-7.612514,-11.75649,-0.1626904,-32.59905
-4.6,0.47980569999999995,-3.716908,-1.1365049999999999,-2.406829,-4.956382,-4.189380000000001,-11.39514,-17.07394,-0.7875496999999999,-38.13242
