[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C0Q2
Test Start Date,2025-02-25-17-09-02
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,-0.7876078999999999,-1.6556000000000002,-0.014377290000000001,0.2755551,1.505017,1.312757,1.5675320000000001,-1.0967490000000002,-1.309731,-0.10721850000000001
-0.2,0.5590264,1.073058,-1.232896,-2.2979800000000004,-0.4473841,-0.1204899,1.270615,-1.283595,-1.065258,-2.357643
-0.4,-0.8399365000000001,0.7947674,2.1749289999999997,-4.231057,-1.74006,-1.4531539999999998,-2.398971,1.385866,-2.340239,-4.675414
-0.6,0.7654889,-1.1601370000000002,-1.316774,-9.691576,2.050132,-1.951354,-1.483713,-0.4869653,-1.890759,-4.906848
-0.8,0.008614733999999999,1.550128,-0.2598972,-13.32001,-0.6295159,1.519104,0.32759269999999996,0.33504330000000004,-0.5111215,-5.448062
-1.0,-1.939014,-0.8763163,1.088076,-15.21711,0.3114692,-0.9299256,-1.447275,0.9133946000000001,-1.342967,-6.302957999999999
-1.2,-1.412758,-1.662353,-0.7558847,-20.85848,1.346343,-0.8704956,-1.5963450000000001,-0.4133326,-1.56177,-6.198185
-1.4,-1.162407,0.4371395,-0.9885989,-23.93563,-1.531269,-1.362117,-2.550252,-2.773479,-3.431342,-8.852395999999999
-1.6,-0.2249144,-0.366359,0.41857130000000004,-30.70646,0.5037873,0.7810885999999999,-3.110792,-1.480745,-2.3837780000000004,-10.45188
-1.8,2.003682,0.9873766,0.6100163000000001,-32.65616,0.41496239999999995,-1.270964,-2.7653879999999997,-0.07235211999999999,-3.212539,-10.928310000000002
-2.0,0.3740424,-0.3197929,-0.7875496999999999,-38.378060000000005,-0.6692135,-1.417531,-3.5600970000000003,-0.7585622000000001,-2.068293,-14.95529
-2.2,-1.056527,1.175795,-1.193141,-47.35219,-0.2504094,1.447916,-1.4209649999999998,-3.787398,-4.291475999999999,-15.24948
-2.4,-0.2296874,1.701119,-0.5487818,-55.32472,1.62475,-0.32782550000000005,-3.431749,-4.145956999999999,-2.507761,-19.29927
-2.6,-0.4126341,-1.4411630000000002,-3.393274,-66.76873,2.0958829999999997,-2.757704,-5.686306,-1.915963,-4.824426,-23.54424
-2.8,-1.065258,1.678825,-0.7724739,-75.01221,1.239066,0.5234033,-4.393572,-4.694215,-5.943293000000001,-22.672819999999998
-3.0,-0.3491296,1.9072900000000002,-3.8568400000000005,-86.90311,1.0613,-0.20925649999999998,-3.417081,-5.822279,-3.706547,-28.313489999999998
-3.2,1.905602,-0.05611219,-2.059503,-99.59075,-0.6968039,-1.523411,-6.688992,-5.814013999999999,-5.411042,-32.01485
-3.4,-0.7603084999999999,0.7947674,-4.606904,-113.24520000000001,1.51823,1.136912,-6.123155000000001,-6.077404,-8.271657999999999,-36.409909999999996
-3.6,1.4417460000000002,0.8051284000000001,-4.565401,-130.0581,-1.5383120000000001,-3.100839,-9.593554,-8.85647,-11.25986,-44.96629
-3.8,-0.2802117,-1.082837,-3.5963019999999997,-147.0935,-0.6206683000000001,-3.8492140000000004,-10.27348,-9.166892,-10.96469,-49.916709999999995
-4.0,-0.12293459999999999,0.9200303,-5.244685,-168.5263,-2.1899469999999996,-2.032495,-15.141729999999999,-11.733500000000001,-11.5076,-55.217299999999994
-4.2,-1.92679,-0.6451737,-7.591269,-191.1619,-0.9211944,-1.8517599999999999,-13.43247,-12.923089999999998,-18.770979999999998,-65.53623999999999
-4.4,-2.015091,0.137079,-5.200796,-219.4759,-1.480745,-5.944748,-18.47727,-15.3929,-18.29711,-76.22779
-4.6,1.608511,-3.296416,-8.743722,-256.1005,-3.5368720000000002,-4.3749460000000004,-18.93082,-18.66947,-22.80134,-88.01979
-4.8,-0.4540198,-0.3958121,-10.10741,-297.6365,-4.559464,-6.377231,-24.470209999999998,-19.6466,-30.882130000000004,-100.6439
-5.0,0.8725328,-2.059503,-10.68623,-360.1473,-3.7604480000000002,-10.718359999999999,-28.70167,-27.08012,-34.02858,-118.52579999999999
-5.2,-0.2362649,-2.380577,-15.28597,-440.4879,-7.183058,-13.95133,-33.48789,-33.02013,-41.67651,-136.5753
-5.4,0.8800998,-3.589026,-14.087240000000001,,-7.090683,-14.878870000000001,-38.2404,-37.54275,-48.58806,-154.5039
-5.6,-1.666369,-3.5814589999999997,-18.76173,,-10.87971,-19.94264,-45.67872,-45.13829,-61.59008,-178.07070000000002
-5.8,0.20925649999999998,-6.3925399999999994,-22.07566,,-10.10014,-22.92136,-51.00545,-53.552150000000005,-73.15585,-203.0404
-6.0,-1.8544960000000001,-6.910879,-25.13157,,-12.554870000000001,-25.72115,-60.64607,-63.42257,-84.36857,-230.8665
-6.2,0.387663,-8.843141000000001,-28.17251,,-9.694195,-30.31082,-68.10087,-71.27403,-92.79072,-259.7925
-6.4,-1.4376710000000001,-11.999450000000001,-31.11077,,-6.943301,-35.5675,-76.84997,-82.25394,-104.5016,-289.9939
-6.6,-1.107692,-11.58664,-32.878389999999996,,-6.190500999999999,-40.70759,-85.95327,-87.94488,-118.60730000000001,-319.0525
-6.8,0.1513399,-14.17281,-37.79383,,-18.218010000000003,-44.60671,-93.94169,-100.2505,-127.89489999999999,-355.13439999999997
-7.0,-0.3623427,-16.146630000000002,-43.31951,,-29.953660000000003,-49.08038,-100.6439,-106.186,-138.9738,-387.80850000000004
-7.2,0.9495416,-16.753619999999998,-44.456010000000006,,-33.236019999999996,-48.144659999999995,-108.6264,-112.8221,-147.0674,-415.24980000000005
