[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C9Q2
Test Start Date,2025-02-25-12-11-36
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,-0.5360926,-0.4473841,1.9339499999999998,1.452048,1.31363,-1.729641,-0.6713671999999999,0.2691522,-0.7227644999999999,-0.6767805
-0.2,-0.440923,-0.7059425,-1.4505350000000001,1.1855149999999999,-1.454551,1.67056,1.3927349999999998,0.5262555,0.02037268,-0.2347515
-0.4,-0.18277210000000002,-0.9644426999999999,-0.01490116,-0.6348127,-1.120439,-0.48353100000000004,1.0316729999999998,-2.789835,-1.409615,-1.664914
-0.6,0.20687,-1.315144,0.20687,1.041859,0.6582704,0.156695,-0.4163594,-5.4506239999999995,-1.501117,-4.643050000000001
-0.8,-0.3767782,1.2686359999999999,-1.5489060000000001,0.5353941,1.638662,-0.6480259,0.5731708,-6.23049,-3.660272,-5.701324
-1.0,0.6639166,-0.121945,-1.365202,-1.370732,-0.1071603,0.7386552000000001,-2.859626,-8.70903,-4.189438,-5.581125
-1.2,-1.245469,-0.4877802,-0.8911011,-1.1902300000000001,-0.2994202,-0.4048343,-2.365443,-12.47006,-5.601614,-6.502669
-1.4,1.0664230000000001,0.5731708,-3.015448,-0.6800983,-1.97452,0.8452917000000001,-0.9458162999999999,-13.04963,-4.0874,-10.43367
-1.6,0.008614733999999999,-0.2530287,-1.1356899999999999,0.4549511,-0.9576323999999999,-0.24330800000000002,-2.1749870000000002,-15.479919999999998,-5.069945,-11.831700000000001
-1.8,1.120789,0.3114692,-0.32433310000000004,-0.1071603,-1.368695,1.0216610000000002,-0.5737529,-20.6884,-9.540759,-15.681780000000002
-2.0,0.42840839999999997,-2.193672,-1.9072900000000002,-0.1569861,1.1352820000000001,-1.322187,-5.490088,-24.616429999999998,-10.66708,-20.00458
-2.2,0.2834131,-0.2063462,-2.233312,-1.49518,0.7333001,-1.624983,-5.8130239999999995,-27.62827,-11.98752,-24.787670000000002
-2.4,1.2792299999999999,-0.8309726,-3.617315,-2.201588,-1.5489060000000001,-3.0610239999999997,-3.693276,-31.877539999999996,-15.85291,-32.90822
-2.6,-0.3339374,-0.4794565,-4.216156,-2.731453,0.1358567,-2.961024,-6.167567,-37.73929,-19.917959999999997,-40.394920000000006
-2.8,-0.7739873,0.3415626,-5.019479,-2.1755109999999998,0.1251465,-2.7003120000000003,-8.382717999999999,-42.56525,-24.41072,-47.05283
-3.0,-1.578999,-0.8579227,-6.510643,-2.505432,-3.318535,-2.1159649999999997,-9.449839,-48.542280000000005,-29.196260000000002,-55.86984
-3.2,-0.8352799,-2.535409,-9.487674,-4.756380999999999,-5.217909,-4.387926,-13.231240000000001,-56.729189999999996,-33.86903,-66.3918
-3.4,-2.607936,-4.728616000000001,-7.4465639999999995,-4.272442,-4.338799,-5.293114,-15.43929,-64.16559,-39.90138,-77.97015
-3.6,-2.8582870000000002,-4.144036,-6.022223,-4.44008,-7.207796,-7.029972,-19.87285,-70.34470999999999,-48.13002,-93.29739
-3.8,-1.665438,-2.077897,-8.339703,-7.529394,-9.945361,-11.13635,-24.77062,-79.20529,-60.023740000000004,-110.58749999999999
-4.0,-1.682085,-5.58258,-7.53341,-8.58464,-10.57127,-12.48415,-29.99121,-94.01323,-71.4726,-130.497
-4.2,-3.011839,-1.49518,-11.76225,-20.96785,-12.949169999999999,-13.92525,-34.397879999999994,-104.0878,-85.72653,-155.2923
-4.4,-5.850801000000001,-3.7988649999999997,-14.638,-25.26515,-17.745540000000002,-20.017670000000003,-43.9077,-121.2607,-104.83789999999999,-184.7988
-4.6,-5.416747,-2.358516,-14.905240000000001,-30.04353,-20.41011,-25.755959999999998,-52.81594,-139.4232,-126.76089999999999,-224.6481
-4.8,-7.5640860000000005,-2.19082,-18.19269,-34.93269,-25.305310000000002,-29.73055,-63.84193,-159.8649,-152.2169,-266.51399999999995
-5.0,-6.518385,-7.8303270000000005,-20.681649999999998,-39.06662,-29.37939,-39.39468,-79.12747,-183.7224,-182.77659999999997,-311.6492
-5.2,-7.194408999999999,-11.31714,-19.12803,-49.87701,-35.3893,-47.16171,-96.18534,-209.3486,-220.5611,-370.86310000000003
-5.4,-6.517803000000001,-11.55341,-25.32254,-62.19547,-45.068329999999996,-59.6605,-113.8069,-243.3795,-263.9258,-435.798
