[Metadata],,,,,,,,,,
Opcode,VQCOP-B004,,,,,,,,,
Test name,Dark current measurement,,,,,,,,,
Device ID,R1C6Q0,,,,,,,,,
Test start date,2025-02-16-16-20-04,,,,,,,,,
Test end date,-,,,,,,,,,
,,,,,,,,,,
Remarks,tested with keithley SMU lowest possible reading > 700 nano Amps,,,,,,,,,
,,,,,,,,,,
[Unit],,,,,,,,,,
Voltage,V,,,,,,,,,
Current,uA,,,,,,,,,
Temperature,C,,,,,,,,,
,,,,,,,,,,
[Settings],,,,,,,,,,
Temp,25,,,,,,,,,
Step size,0.1,,,,,,,,,
,,,,,,,,,,
[Measurement data],,,,,,,,,,
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
0,-1.367123,-1.143955,1.220382,0.7723575,-0.8666539,2.095068,-0.4390022,-0.6587943,0.1301523,-2.090004
-0.1,-1.334469,-0.801112,-0.09132782,1.120789,1.135864,2.104032,1.198438,0.009022187,-1.863518,-3.735826
-0.2,2.24926,-0.6061746,1.28377,-0.8895295,1.289358,0.3962778,-1.867244,0.5512848,-0.6879563,-2.765388
-0.3,-1.205015,-0.6282935,1.811422,2.614339,0.8259085,1.794368,-1.736451,-0.5813781,-0.3491296,-3.402703
-0.4,-0.8292263,0.6350456,-1.898326,0.1417357,0.4404574,-0.7411581,-0.3944151,-0.6812625,-3.183028,-3.526977
-0.5,-0.5222973,0.5731708,-1.009437,0.826316,0.6762566,0.998436,-0.3906316,-1.052162,-1.241162,-5.935668
-0.6,1.335167,-1.587963,2.670975,-0.2846355,-1.101522,1.112348,-0.8040806,-0.8094939,0.998436,-7.931434
-0.7,0.3934256,0.2078013,-0.1881854,0.4232279,0.09388896,-0.8233474,1.63971,-2.002518,-1.16555,-6.250513
-0.8,1.301058,-0.5956972,-0.8388888,-0.7042545,-0.6638584,0.4673493,-1.370732,-0.465312,-1.621025,-8.420961
-0.9,-0.6106566,-0.4265457,-0.8933712,-1.081324,-1.836452,0.150234,0.3766036,-1.885404,0.08416828,-8.385046
-1,1.919456,-0.5984912,-2.281042,-0.1071603,-0.2630986,0.3064051,-2.497633,-2.270739,-1.879758,-12.75208
-1.1,-0.4331814,-0.5692709,-0.5236943,1.793844,0.3463938,-1.138658,-0.3491296,-0.5369075,-0.4700269,-11.13897
-1.2,-1.009961,-0.6697956,0.480446,0.4371395,1.253502,-1.493143,-0.3047171,-2.473011,-2.259389,-11.0289
-1.3,0.5573966,-1.294422,-1.241162,-1.127773,-0.2772431,-0.7731142,-1.038949,-2.110493,-4.106958,-15.18003
-1.4,-0.1204899,-0.1558219,-0.2698507,-0.6638584,-1.501932,-2.168294,0.8708448,-4.162197,-2.310961,-17.9669
-1.5,1.314038,-1.858512,0.5876645,1.41951,-0.2953457,-3.887049,-1.889071,-3.833091,-0.998145,-16.34733
-1.6,1.768465,-0.7195049,-1.1425,0.7054769,-2.251763,-0.02712477,-0.757922,-4.828558,-2.919463,-20.37594
-1.7,-0.6947084,0.6283517,-1.35717,-0.8292263,-2.564804,-3.624882,-0.2359156,-4.094909,-1.11846,-21.37508
-1.8,-1.307111,-0.3532623,-2.199318,1.557928,-2.276967,-3.521389,-1.427135,-5.35103,-3.671041,-22.24545
-1.9,2.403685,-1.263747,0.2774177,-0.5952897,-1.328764,-3.667315,1.034117,-6.0561,-3.154099,-25.11899
-2,-0.8147908,-0.1374283,-1.297798,-0.9263749,-2.245477,-1.253095,1.900829,-7.472176,-1.513283,-28.56448
