[Metadata],,,,,,,,,,
Opcode,VQCOP-B004,,,,,,,,,
Test name,Dark current measurement,,,,,,,,,
Device ID,R1C8Q0,,,,,,,,,
Test start date,2025-02-16-16-00-16,,,,,,,,,
Test end date,-,,,,,,,,,
,,,,,,,,,,
Remarks,tested with keithley SMU lowest possible reading > 700 nano Amps,,,,,,,,,
,,,,,,,,,,
[Unit],,,,,,,,,,
Voltage,V,,,,,,,,,
Current,uA,,,,,,,,,
Temperature,C,,,,,,,,,
,,,,,,,,,,
[Settings],,,,,,,,,,
Temp,25,,,,,,,,,
Step size,0.1,,,,,,,,,
,,,,,,,,,,
[Measurement data],,,,,,,,,,
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
0,0.8161878,-1.699256,0.47794309999999995,-0.01845183,0.6681657,-0.8339412,-0.698783,-0.872591,1.2308590000000001,-0.2529705
-0.1,1.578301,1.543027,0.4507019,-0.7876079,2.3713219999999997,-0.220607,1.8148570000000002,-1.021428,1.353619,-3.873021
-0.2,1.6001290000000001,-0.05279435,0.8674105999999999,2.628483,-1.019158,0.47823409999999994,1.304667,-1.111592,-1.404958,-4.302827
-0.3,-0.6328337,0.7433118,-0.8307979,-1.795008,-0.6019836,-1.945999,0.03993046,0.40768649999999995,0.9133946000000001,-2.977496
-0.4,-0.7165945,-0.9359792,-0.3532623,0.8238712,1.6260890000000001,-2.526212,1.059147,1.604727,-2.233312,-0.998727
-0.5,-1.757697,0.2509332,-0.9009382,0.04126923,-1.179287,-2.434768,0.037543940000000005,-2.192624,-0.5710754,-1.543493
-0.6,1.143257,-0.4140311,-0.3793393,-0.00820728,-0.8938368,1.2011729999999998,0.1402223,-0.2402812,0.1417357,-3.236928
-0.7,0.4522735,1.053442,-0.4735193,1.2679960000000001,2.322719,1.126959,-0.1071603,-0.6709015,-1.324748,-3.662135
-0.8,1.535693,-0.03917376,-0.8171191,-1.566834,-0.805012,-0.8054776,-0.7292256,-0.2809102,-2.430403,-3.055437
-0.9,0.4404574,0.8991918999999999,-0.2066954,1.480337,0.3404566,0.5131587,-0.2459856,1.06165,-4.691654,-5.38904
-1,-1.085224,0.45547489999999996,-0.6457558,1.5289409999999999,-0.3034365,-0.226195,1.026783,-0.4735193,-3.025692,-4.474248
-1.1,1.818116,0.7951166,0.3863825,-0.8227071,1.175795,0.1743319,-0.1361477,-3.424007,-4.756381,-5.066395
-1.2,-0.1072185,-1.771667,0.5873735,0.2663583,0.3593159,0.2329471,-0.805012,-1.567474,-3.905909,-4.947535
-1.3,-2.018001,-0.4940084,1.383829,0.1413864,0.4065223,-2.384942,-1.440116,-2.437388,-2.757006,-6.839982
-1.4,1.372653,0.45105120000000004,-2.383313,-1.412409,1.1077499999999998,0.6677583,-0.8040806,-4.280184,-2.328365,-7.364433
-1.5,-0.4708418,-1.379114,1.0572840000000001,0.8793430999999999,2.092158,-1.91672,-1.668057,-2.188259,-5.079084,-8.271658
-1.6,-0.1204899,-1.056818,-0.2025045,1.858338,-0.7876079,-3.509049,-2.877321,-4.891714,-6.04667,-8.76945
-1.7,-1.910958,0.5905749,-1.010485,1.018052,-1.535984,-2.027373,-2.040877,-5.133159,-4.44008,-11.35597
-1.8,2.417364,1.404725,-0.6817281,-0.9468058,0.24173640000000002,-1.241162,0.07101335,-4.83956,-7.656054,-10.2779
-1.9,0.5399925,0.7834751,-0.2153683,-2.235523,-1.275621,-2.961489,-1.187669,-9.946467,-9.090814,-14.99808
