[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R3C2Q5
Test Start Date,2025-03-13-09-57-40
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,SCRATCH MARKS"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-8.0,-233.0113,-187.6305,-385.2341,-400.2165,-507.0281,,,,,
-8.2,-243.56,-196.0269,-402.68850000000003,-428.124,,,,,,
-8.4,-249.41459999999998,-203.6374,-418.08189999999996,-454.73470000000003,,,,,,
-8.6,-255.14739999999998,-207.7263,-433.95210000000003,-485.70550000000003,,,,,,
-8.8,-261.41229999999996,-216.74439999999998,-449.2934,-515.78,,,,,,
-9.0,-271.1907,-222.3942,-465.9347,,,,,,,
-9.2,-274.35859999999997,-230.8665,-479.8369,,,,,,,
-9.4,-286.55649999999997,-239.8584,-500.04089999999997,,,,,,,
-9.6,-290.2707,-245.72119999999998,-517.6475,,,,,,,
-9.8,-290.68539999999996,-253.56439999999998,,,,,,,,
-10.0,-304.8455,-265.96909999999997,,,,,,,,
