[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C0Q4
Test Start Date,2025-02-25-12-39-00
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,-1.35717,0.2796878,-0.5508773,1.410546,0.6175833000000001,-1.768582,0.6835325999999999,1.2011729999999998,-1.6167760000000002,-0.02619345
-0.2,-1.931097,-1.5003019999999998,-1.768582,-2.942106,-1.414563,-2.420391,-0.4614703,-0.1266599,-2.416258,-0.6959308
-0.4,0.9582727000000001,0.7359195000000001,-2.670451,-2.513407,-2.3815660000000003,-3.198453,0.9041978,-2.019573,-2.532091,0.4793401
-0.6,0.7999478999999999,-2.364046,0.6820191999999999,-6.0570889999999995,-5.403416999999999,-4.560569999999999,-1.931097,-2.777611,-3.376743,1.126959
-0.8,-0.1442386,-0.2642046,0.5596085000000001,-13.21174,-4.53688,-6.23049,0.01816079,0.2409215,-3.208872,-0.745873
-1.0,0.6072223,-0.3520981,0.5033799,-19.60562,-6.214366,-9.667303,-1.643493,-1.402455,-7.612514,0.7636845
-1.2,0.4902249,0.156695,0.9054784,-26.44729,-11.83944,-10.76184,-0.7875496999999999,-3.125228,-7.907743999999999,-1.418404
-1.4,-1.188833,-2.7337230000000003,-0.27724309999999996,-35.64768,-11.54002,-15.04377,1.6423290000000001,-1.981447,-8.587551,1.712411
-1.6,1.784589,-0.47829229999999995,-1.788081,-44.41818,-13.94143,-15.822059999999999,-0.09103678000000001,-1.038192,-11.35335,1.25356
-1.8,-1.885404,-3.617315,-2.012181,-53.22593,-17.027720000000002,-21.92886,0.04214235,-1.5586270000000002,-12.77751,0.3559981
-2.0,1.160195,-0.9445357,-2.766785,-64.1442,-19.33397,-23.09657,-2.024579,-2.093904,-16.99274,-0.7724739
-2.2,-0.09383074999999999,-0.8064671,-1.454318,-72.35614000000001,-22.78161,-30.123569999999997,-0.9487267,-5.263719,-18.40165,-1.163513
-2.4,-0.49592929999999996,-0.3072782,-1.150474,-84.42882,-26.65527,-34.04875,-0.2862653,-4.219008,-21.389219999999998,0.3766036
-2.6,-0.39715090000000003,-2.86795,-3.61877,-91.14936,-32.41122,-40.73294,-1.5342959999999999,-6.291026,-24.533830000000002,0.6548362
-2.8,1.336506,-3.688852,-2.1341259999999997,-101.6623,-34.745639999999995,-46.21234,-1.755136,-5.465117,-28.626060000000003,-1.39547
-3.0,1.480395,-3.3758700000000004,-2.379878,-109.07690000000001,-42.18437,-55.390409999999996,-2.464105,-8.460658,-34.864,0.8246279
-3.2,-0.6947084,-6.413087,-4.00265,-118.6518,-47.41378,-63.131040000000006,-4.313129,-10.266380000000002,-40.10735,0.6318442
