[Metadata],,,,,,,,,,
Opcode,VQCOP-B004,,,,,,,,,
Test name,Dark current measurement,,,,,,,,,
Device ID,R1C8Q1,,,,,,,,,
Test start date,2025-02-16-16-04-57,,,,,,,,,
Test end date,-,,,,,,,,,
,,,,,,,,,,
Remarks,tested with keithley SMU lowest possible reading > 700 nano Amps,,,,,,,,,
,,,,,,,,,,
[Unit],,,,,,,,,,
Voltage,V,,,,,,,,,
Current,uA,,,,,,,,,
Temperature,C,,,,,,,,,
,,,,,,,,,,
[Settings],,,,,,,,,,
Temp,25,,,,,,,,,
Step size,0.1,,,,,,,,,
,,,,,,,,,,
[Measurement data],,,,,,,,,,
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
0,0.9269569999999999,-0.261236,-0.5236943,0.2907473,-2.111483,0.003550667,1.898094,0.10663639999999999,-1.604029,-0.4108879
-0.1,-1.748907,0.006286427,-1.467939,2.525572,0.6890041,-2.193672,1.3271350000000002,-1.318578,-0.5433103,1.491746
-0.2,-0.1072185,0.3516325,1.6865089999999998,0.3513414,-2.181449,-0.2583256,0.8733477,0.4711328,-0.08777715,1.0636869999999998
-0.3,1.156412,0.7773051000000001,-1.940061,-0.5220063,2.085115,0.7675262,0.2530287,-1.766603,-1.931097,-1.335633
-0.4,-0.207976,-1.33476,-1.059612,0.9050709,-1.222244,-0.7119961,-0.2853922,0.172935,-0.7686322,-1.150474
-0.5,-1.467939,1.584995,1.3978570000000001,0.12438980000000001,-0.5040201,-0.5710754,0.3930763,-0.8599018,-3.214867,0.9842332999999999
-0.6,-0.003667083,-1.481734,-1.084118,-1.014268,-0.3197929,0.1793378,-0.9009382,-0.3339374,-1.942622,-1.861772
-0.7,1.308741,1.8885480000000001,-0.8529751,-0.9263749,-0.6968039,-3.28751,0.45105120000000004,0.3842288,-1.336215,-0.09016367
-0.8,0.262924,1.4859250000000002,1.75985,-0.3491296,-0.7709605,-1.220498,-0.255066,-1.223641,-1.496926,-1.567474
-0.9,0.8151401,-2.264453,-0.5759066,1.8118299999999998,-1.791923,-2.347457,-0.1966837,-1.563225,-1.785404,0.6639166
-1,0.4525064,1.140172,1.406297,1.131441,-0.8757925,-2.663117,-2.258632,-2.306537,-1.839013,-1.74623
-1.1,-1.143955,0.7314375,2.081855,-1.404667,0.1968583,-1.747045,0.4696776,0.10663639999999999,-1.467939,0.3812602
-1.2,-1.680513,0.11530939999999999,1.088076,-0.4531466,0.6148475,-4.658126,-2.375047,-2.247805,-2.302928,-0.9945361
-1.3,-0.7331255,-1.755136,-0.4247413,-2.091634,-0.3015739,-3.865454,-2.130866,-3.405556,-2.382149,-2.005952
-1.4,0.09080395,2.130459,-1.040753,1.3049579999999998,-0.233762,-2.674002,-2.189132,-2.305314,-1.876149,-3.792578
-1.5,0.07252675,0.1020962,1.1855149999999999,-0.1595472,-0.5414477,-5.638867,1.098902,-2.828718,-3.956142,0.07706694
-1.6,0.5083856999999999,-2.128887,1.9509459999999998,1.8734140000000001,0.771659,-3.141293,-1.850654,-1.584587,-3.282272,-2.000364
-1.7,0.4030881,1.575798,0.003550667,-0.4959875,0.2103043,-6.52211,-4.092231,-4.869769,-3.711728,-0.3062887
-1.8,2.600136,1.153967,-0.5718321,-2.731453,-1.507113,-3.133086,-3.083784,-4.852831,-4.481,-2.296758
-1.9,-0.01193257,-0.1318986,-2.046232,-1.218985,-2.115965,-5.874841,-2.341054,-5.739159,-5.864189,-3.766094
