[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C3Q1
Test Start Date,2025-02-25-16-59-27
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,-1.0981459999999998,2.2816240000000003,-0.8942443,-0.6387127,-1.612643,1.724577,1.2226519999999999,-0.3486057,0.9370851,0.5552429
-0.2,1.180044,-0.12293459999999999,1.6137489999999999,1.0003570000000002,0.6265473,0.816246,-1.2622909999999998,1.165783,0.2246816,-2.799032
-0.4,-0.9030919000000001,-0.8339412,-1.404667,2.257875,-1.297798,-0.03480818,-1.404667,0.4220055,-1.444481,-3.74642
-0.6,-0.757922,1.8063580000000001,0.4736357,-0.7875496999999999,2.411602,0.08533243,0.2663583,-1.3454700000000002,-3.786234,-6.849004
-0.8,-1.748907,-1.514331,0.8854549,0.4111789,-1.127715,-1.207343,-0.6428453999999999,-1.3849930000000001,-3.91464,-6.689748
-1.0,0.103144,1.717475,0.8051284000000001,-0.05768379,-0.4553585,-0.34179539999999997,-1.799373,1.856184,-2.231216,-9.107868999999999
-1.2,0.474276,1.136912,-2.252928,-0.8171191,-0.058498699999999994,1.844426,-0.07235211999999999,-2.007582,-2.986984,-8.745817
-1.4,-0.3047171,-0.2568704,-1.241162,1.820503,-0.6451737,-1.316774,-0.7211346999999999,-0.7401104000000001,-5.550159,-11.76627
-1.6,-1.152977,-0.7751514,-0.8870265,-1.452456,0.5583861,1.7978020000000001,-2.4884939999999998,-2.1483280000000002,-6.7204239999999995,-15.97765
-1.8,-0.9387732,-0.2153683,-0.8573406,0.9422074,-1.386332,1.1725349999999999,-0.8615316,-0.7875496999999999,-6.202725,-20.212139999999998
-2.0,0.3330642,-0.054831620000000005,-0.4673493,1.1111259999999998,0.5998299,-0.5002947999999999,-1.322187,-0.6514601,-8.323928,-21.75901
-2.2,1.7602000000000002,0.7400522,-2.7315110000000002,0.5367328,-0.1260778,-0.7207855,-1.4435499999999999,0.4340545,-8.130912,-27.83228
-2.4,-0.3290479,-0.15355180000000002,-0.8957577,0.612461,1.513748,-0.8957577,1.636276,-2.956251,-7.205119,-30.058030000000002
-2.6,-0.8710776,1.2091480000000001,-1.658511,-1.378416,2.039771,-0.1780572,-0.2672314,-1.4679389999999999,-9.864277999999999,-36.01375
-2.8,1.889537,0.37055,-1.263805,-2.078479,0.9443611000000001,-0.8014031,1.817767,-3.3105610000000003,-14.29574,-43.66451
-3.0,1.032429,0.1493609,-0.4627509,0.4324829,2.070039,-1.4534449999999999,0.6660121,-1.98558,-15.06438,-51.074540000000006
-3.2,-0.9538489,0.6505288,-2.364744,-1.4540270000000002,-1.8993740000000001,-1.2127569999999999,-2.162764,-3.493973,-15.89186,-61.751169999999995
-3.4,0.8689821999999999,1.327542,0.3721798,-1.3317910000000002,-2.452289,0.9295181,-2.113462,-5.291658,-21.132,-73.02032
-3.6,-0.2118759,1.076085,-1.986336,0.5188049,-0.7105409,-1.4679389999999999,-3.334135,-6.3048210000000005,-25.39437,-82.79405
-3.8,-1.110719,1.4067049999999999,-2.932211,-0.142958,-1.9356959999999999,-0.8648494,-4.041474,-6.532937,-29.1157,-97.91867
-4.0,1.484877,0.3787572,-3.995025,-2.794666,-0.3757887,-2.8762149999999997,-1.0208460000000001,-6.359245,-33.36804,-113.21
-4.2,0.7602502999999999,-0.7380149,-4.305039000000001,-1.915556,-3.222609,-3.927737,-5.567621,-10.37068,-37.06795,-132.0425
-4.4,-2.349319,-2.0549049999999998,-4.006957,-1.253793,-1.638022,-2.654211,-5.239563,-10.94077,-45.20221,-151.4977
-4.6,-0.3892928,-1.9122379999999999,-6.27304,-4.062837,-3.534777,-7.627124,-8.258561,-12.48659,-52.44024,-180.9402
-4.8,-2.347748,-1.910143,-5.129958,-2.97447,-6.910879,-9.173527,-10.76079,-18.32208,-61.62643,-205.04219999999998
-5.0,-1.162407,-3.568188,-7.282011,-3.783789,-5.096605,-11.55108,-11.88921,-21.15127,-70.37734,-240.6184
-5.2,-4.0703450000000005,-3.9405419999999998,-12.25033,-4.309521,-6.323331,-11.2796,-16.657690000000002,-25.78314,-80.59514,-279.3634
-5.4,-3.8741849999999998,-4.9211670000000005,-13.32577,-8.040049999999999,-9.661947999999999,-14.829740000000001,-17.5811,-32.97254,-93.65827999999999,-328.637
-5.6,-3.7879799999999997,-4.983216,-16.79896,-9.000651,-9.972544000000001,-19.7019,-22.51862,-39.03007,-110.4829,-380.3123
-5.8,-2.446992,-5.943293000000001,-15.705940000000002,-10.003449999999999,-14.699409999999999,-22.30954,-26.86842,-45.77709,-123.4145,-434.3094
-6.0,-6.876886,-8.682022,-18.93489,-12.78997,-17.36253,-27.36365,-32.51186,-55.579209999999996,-144.1588,-503.8293
-6.2,-4.023197,-10.841930000000001,-24.65496,-16.79797,-18.222080000000002,-31.77064,-40.61303,-63.78994999999999,-162.26780000000002,
-6.4,-8.740346,-8.553732,-25.39717,-18.96528,-22.20308,-37.74406,-44.52569,-72.40666,-180.4612,
-6.6,-8.23586,-12.02029,-29.54289,-20.18642,-26.12057,-43.382369999999995,-51.92123,-82.52711,-199.8339,
