[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C11Q0
Test Start Date,2025-02-25-11-25-09
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,0.5614711,0.8838251,1.890527,-0.8408679,1.557928,-0.892207,1.150474,0.5731708,0.2955203,-2.8002540000000002
-0.2,2.808636,-0.6174669,-1.982029,-0.9841169,-1.418113,0.5901675000000001,0.13189859999999998,-0.9958167000000001,-0.3072782,-1.494074
-0.4,2.614339,2.7802309999999997,0.2242741,0.5441834000000001,0.7092603000000001,1.072127,0.4668836,-1.501932,-2.784247,-2.219982
-0.6,-2.1482699999999997,0.9409268,-0.6242772,2.4036850000000003,0.218919,0.7343479,0.3130408,-0.6828923,-1.358101,-3.47587
-0.8,0.9341748,-0.9576323999999999,-1.0265499999999999,1.353619,-2.176675,-0.9657815,-1.352339,-1.9912839999999998,-4.189438,-3.775232
-1.0,0.3344612,0.346452,-1.348846,-0.09237556,-2.729706,-0.6483751,-2.847053,-1.791923,-5.644688,-1.5768460000000002
-1.2,0.5469774,-0.239932,1.82644,1.695822,-3.481866,-3.007764,-1.450069,-3.479479,-5.278038,-3.296416
-1.4,1.499604,0.4030881,0.7837079,-0.2331799,-3.3729590000000003,1.083477,-2.235523,-2.166198,-6.067276,-4.9853700000000005
-1.6,1.550128,-0.3727037,0.7742783,-1.120439,-4.720176,-2.539484,-3.196124,-4.331174,-9.573181,-3.2949029999999997
-1.8,1.120789,-0.7180497,-0.4549511,-1.67056,-7.7178700000000005,-2.397166,-3.2174869999999998,-2.861838,-7.385621,-4.2218599999999995
-2.0,2.099434,-0.2821907,-0.1752633,0.5064649,-8.557399,-0.8870265,-4.856731,-4.912319,-8.987845,-3.61033
-2.2,0.9295181,-1.481734,-0.5931360999999999,-0.2318993,-12.01365,-3.7035210000000003,-6.9275269999999995,-4.885193999999999,-13.32752,-4.555797
-2.4,0.1427252,-1.4679389999999999,1.146807,-3.1451350000000002,-11.7654,-4.189380000000001,-6.579503,-5.0176750000000006,-15.57759,-4.261849000000001
-2.6,2.46719,-0.36886189999999996,0.7149065,0.35745319999999997,-17.90794,-3.59863,-9.581271999999998,-8.348958,-18.07226,-7.1052930000000005
