-2.1,-1.982786,-1.48447,-25.41125,1.707114,1.949375,0.3243331,-1.523003,-2.437795,-0.9236974,-4.681642
-2.2,1.501001,-0.5668262,-25.76504,0.4371395,0.998436,2.174114,-2.200657,-2.284418,-0.1229346,-5.835493
-2.3,1.949025,-1.613691,-28.83066,-1.010601,-0.07136259,-1.192093,-2.332148,-3.478839,-1.027656,-9.405601
-2.4,-0.7551862,-0.5796319,-29.07834,0.4597823,-1.438952,0.9457581,-1.781969,-4.359521,-0.7875497,-6.251095
-2.5,-0.2623419,-0.8529751,-29.5557,-0.06938353,1.986278,-0.6883056,-4.772621,-2.020737,-3.638736,-7.799128
-2.6,2.069981,-0.6036717,-32.88081,-0.3339374,-1.399836,-1.932494,-4.749745,-4.067377,-0.243308,-11.28222
-2.7,-0.2630986,-0.7320195,-34.12578,-0.8128118,-1.584121,0.9597861,-3.745721,-4.510686,-3.431749,-11.55765
-2.8,-0.2249144,0.109314,-36.98035,1.10874,0.008323696,-0.892207,-2.368412,-1.525797,-1.886568,-10.7417
-2.9,1.133478,-0.4599569,-39.72702,-0.2410379,1.068052,0.9225914,-5.260692,-4.26505,-2.044777,-14.24033
-3,1.637382,-1.436274,-45.10506,0.3540772,-1.879351,0.4314934,-6.797549,-5.083217,-1.623877,-15.77573
-3.1,-0.1435401,-1.452456,-46.46066,0.9714277,-0.9616488,0.3906898,-6.418733,-3.509049,-0.6947084,-14.5341
-3.2,-0.7411581,-2.32429,-46.12675,-0.7307972,1.610781,-0.2953457,-7.113151,-4.145957,-2.729706,-14.0465
-3.3,-1.329056,-2.034882,-53.46339,-2.601882,-1.036096,0.7514027,-6.52211,-7.030962,-2.189132,-14.30546
-3.4,-1.162407,-0.8867355,-55.86052,-0.5508773,-0.5952897,-2.591289,-6.861403,-5.668437,-2.636341,-16.03155
-3.5,-0.8846982,-3.658351,-57.15704,0.6268965,-0.1229346,-1.517416,-6.624497,-7.080962,-0.6551854,-12.11237
-3.6,-1.155306,-1.791108,-62.106,0.6072223,-3.292575,-0.4556496,-8.808798,-9.195006,-4.993461,-20.50126
-3.7,-1.606764,-3.055495,-66.12748,0.6072223,-0.4401081,-2.118701,-11.46185,-6.003771,-0.4473841,-19.40702
-3.8,-2.29408,-1.581328,-68.24153,-1.205015,-0.6078044,-3.63274,-13.25534,-9.491167,-2.907182,-25.76114
-3.9,1.617474,-3.983791,-76.21676,0.2859742,-0.7704948,-1.713983,-12.81354,-10.12569,-5.347596,-26.76173
-4,0.1196167,-2.032495,-78.98331,-2.045184,-1.281151,-3.437453,-11.67349,-11.02092,-1.530978,-29.3128
-4.1,0.5901675,-4.297646,-83.15413,1.050939,-2.33535,-4.039728,-12.71407,-12.97233,-3.509049,-33.12217
-4.2,1.187145,-1.990062,-87.07639,0.5140319,0.1649605,-3.61033,-13.37443,-12.05516,-2.934539,-34.2828
-4.3,-1.009728,-3.699563,-92.2679,0.3217719,-1.567474,-7.166003,-15.50966,-15.26764,-4.003872,-35.53089
-4.4,0.3566965,-5.754235,-99.69651,-4.29072,-1.74623,-5.650974,-17.93023,-16.03592,-6.23049,-41.42083
-4.5,-0.773347,-6.576709,-105.6015,-2.391287,-2.503861,-5.572801,-18.57645,-16.19314,-4.989153,-42.22212
-4.6,-2.678949,-4.915171,-110.9949,-3.422203,-4.175236,-8.174393,-19.82437,-16.66293,-4.133908,-47.02187
-4.7,-0.6543705,-6.260816,-115.8147,-1.772365,-3.962661,-9.575684,-25.59018,-19.81854,-5.536305,-50.1145
-4.8,-2.473709,-6.910879,-127.5393,-3.217487,-4.472968,-10.27196,-26.6587,-22.55948,-7.224968,-53.49933
-4.9,-2.570567,-7.111055,-131.8465,-4.536298,-6.300339,-11.56604,-28.26698,-23.7918,-7.287308,-56.72371
-5,-2.148328,-9.580981,-141.2356,-0.2179295,-7.235561,-12.25434,-29.50558,-27.203,-4.724017,-65.59689
-5.1,-3.871915,-9.122072,-150.4101,-2.815854,-7.521827,-13.14312,-32.64664,-29.50273,-6.517803,-69.45865
-5.2,-0.993663,-10.3506,-155.4263,-5.237234,-6.966409,-14.74138,-34.51886,-34.02616,-8.797331,-74.44213
-5.3,-4.491885,-9.248557,-167.2211,-7.264665,-8.455885,-14.52368,-39.02748,-35.06674,-6.663497,-82.91809
-5.4,-3.96726,-10.45188,-177.9392,-0.8132774,-9.68785,-17.68651,-41.71612,-36.36954,-9.363401,-87.69688
-5.5,-3.819645,-10.56347,-184.6919,-6.337243,-8.859206,-17.09908,-44.55808,-43.45179,-9.114679,-94.37103
-5.6,-3.63274,-12.2207,-198.4502,-8.219329,-11.73647,-18.63181,-49.07604,-46.72806,-8.069037,-104.8163
-5.7,-3.252295,-11.7817,-206.1881,-10.12848,-13.56617,-22.63847,-51.06343,-50.5397,-9.415904,-110.058
-5.8,-1.866138,-15.3794,-220.6019,-9.788317,-14.77299,-23.92015,-57.62582,-53.68283,-11.67349,-119.7342
-5.9,-3.444264,-13.97205,-232.8887,-10.84991,-13.26099,-26.10014,-59.52135,-57.85713,-100.6629,-127.6088
-6,-4.23484,-15.29255,-245.8521,-14.44254,-14.66711,-28.18665,-62.82667,-62.72749,-12.95091,-138.1885
-6.1,-6.86053,-16.63051,-258.2046,-13.27851,-18.11091,-30.68714,-65.88167,-67.33794,-11.73676,-144.8056
-6.2,-5.147478,-17.73273,-272.7518,-16.81549,-18.35811,-33.68087,-69.54939,-70.4703,-12.96023,-154.8177
-6.3,-8.872943,-20.67426,-285.9678,-15.25681,-21.68468,-34.52261,-72.33213,-74.33092,-14.70558,-164.5096
-6.4,-6.378454,-21.25662,-300.9113,-16.45152,-22.93428,-37.18742,-75.81263,-77.41805,-13.63904,-175.7901
-6.5,-6.995921,-20.51838,-313.9233,-18.29048,-23.25524,-40.45613,-80.25489,-84.14063,-16.6418,-183.76
-6.6,-6.562856,-23.08667,-334.0584,-18.66947,-22.50704,-43.05062,-82.143,-90.0953,-16.82923,-191.8688
-6.7,-8.826028,-23.7404,-348.906,-21.7171,-23.77544,-45.93303,-88.55548,-93.26826,-148.0009,-202.1626
-6.8,-8.588133,-25.32342,-365.3856,-24.01299,-27.48583,-47.12521,-93.16107,-96.37972,-19.39491,-211.1778
-6.9,-8.258037,-26.17389,-383.7829,-14.7493,-28.42961,-50.33219,-93.83919,-101.0607,-18.13704,-220.4842
-7,-11.34054,-26.1314,-405.072,-17.9027,-29.42648,-53.97553,-100.8187,-103.4603,-21.30668,-229.2033
-7.1,-7.517287,-27.26156,-424.3972,-18.47727,-28.21628,-51.96471,-103.4572,-106.9579,-21.19871,-232.8719
-7.2,-12.20591,-28.45598,-445.9823,-21.68468,-30.79057,-54.90796,-107.7618,-108.9666,-22.54324,-244.7561
-7.3,-10.35439,-28.41727,-467.9205,-8.014613,-32.20397,-56.44458,-107.2146,-112.3241,-24.80217,-250.0782
-7.4,-9.129464,-30.04353,-497.8236,-27.01965,-30.53405,-57.14758,-110.5675,-117.8289,-23.93901,-259.6379
-7.5,-10.34176,-31.26101,,-28.60726,-34.069,-59.42446,-116.9472,-118.9312,-26.76534,-267.5233
-7.6,-11.74904,-31.94856,,-28.19061,-34.05896,-59.79431,-120.1502,-122.7198,-27.27075,-274.1193
-7.7,-10.91615,-34.55617,,-29.34696,-33.05409,-61.67326,-121.4466,-124.0907,-29.62601,-284.1244
-7.8,-11.72582,-32.88995,,-31.8753,-36.87074,-64.24182,-125.7903,-128.6973,-35.6102,-290.7049
-7.9,-13.19119,-32.36995,,-28.537,-37.75442,-66.28537,-130.8108,-132.5264,-33.47563,-294.2132
-8,-13.42734,-36.68456,,-32.43957,-36.29056,-69.4734,-135.7497,-135.2321,-37.47814,-308.3983
-8.1,-12.53438,-37.51286,,-31.90775,-40.6605,-70.96661,-141.0768,-140.8997,-40.42732,-319.0566
-8.2,-13.67118,-36.83419,,-34.18903,-40.51291,-72.20087,-145.2088,-141.6244,-43.30283,-324.8143
-8.3,-15.07538,-37.75442,,-19.6168,-42.86924,-73.0372,-149.6497,-145.8401,-46.40705,-336.4317
-8.4,-14.67334,-40.48645,,-26.38466,-44.34388,-73.77286,-154.0486,-153.0576,-48.50634,-345.7358
-8.5,-14.221,-41.59368,,-28.62228,-45.5612,-79.8268,-158.5203,-157.2594,-52.23314,-356.2103
-8.6,-15.48894,-40.88087,,-24.60065,-45.20221,-80.01988,-160.6748,-161.6596,-56.88201,-367.9981
-8.7,-14.44254,-44.41635,,-37.21582,-45.02747,-82.50153,-167.8464,-167.2343,-60.47596,-378.0372
-8.8,-15.75577,-43.14358,,-41.19874,-49.16309,-86.17417,-174.7127,-168.21,-61.89887,-391.0453
-8.9,-15.52899,-43.2946,,-39.37641,-51.45257,-88.53106,-176.5199,-172.3698,-282.1957,-397.1785
-9,-15.10564,-47.74623,,-30.80122,-50.1879,-89.90173,-186.4023,-178.5308,-285.1476,-413.4813
-9.1,-16.46928,-45.16105,,-37.54237,-53.24854,-92.54893,-191.306,-185.5238,-291.4866,-423.713
-9.2,-16.90857,-47.27437,,-41.60983,-55.26363,-95.61429,-198.4581,-191.3104,-296.0212,-426.3708
-9.3,-20.17815,-52.06431,,-28.96762,-54.61532,-99.10847,-203.4859,-194.6775,-302.4722,-448.3726
-9.4,-21.30948,-53.76968,,-33.20721,-59.54839,-101.5883,-213.0634,-202.134,-308.9042,-462.2456
-9.5,-20.47577,-52.61134,,-35.04427,-58.72495,-107.4017,-217.2464,-206.8768,-317.0514,-476.3987
-9.6,-21.41285,-54.70324,,-30.13422,-61.83537,-107.2171,-226.3448,-216.7884,-324.3388,-494.4433
-9.7,-20.5707,-57.03158,,-31.50699,-63.28218,-110.6146,-232.2231,-220.6191,-332.8755,-504.6856
-9.8,-22.15122,-57.59162,,-34.4587,-63.75971,-115.0401,-239.5785,-224.7269,-339.9289,
-9.9,-22.55943,-59.10901,,-34.62919,-65.25274,-118.5343,-234.3714,-233.7316,-351.8591,
-10,-23.52759,-61.406,,-38.16633,-68.51068,-122.6125,-253.8857,-241.1044,-362.228,
