[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C2Q4
Test Start Date,2025-02-25-11-52-12
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,-2.193672,-0.43120240000000004,0.4664762,-0.6348127,-0.7227644999999999,-1.757406,0.049825760000000004,-1.607463,-1.057109,-1.501932
-0.2,2.076325,-0.46356580000000003,-2.2006569999999996,-0.9780633000000001,-0.7351628,-0.46822240000000004,0.6165938,1.9339499999999998,-1.894834,-3.363297
-0.4,0.6350456,-0.7151393,1.035281,1.035805,1.5408149999999998,1.480337,-0.47357750000000004,-1.7358689999999999,-3.30992,-0.3282912
-0.6,-0.29488000000000003,1.889537,-1.24675,-0.27724309999999996,1.462933,-1.565088,-1.7135749999999998,0.7433118,-1.699256,-1.518347
-0.8,1.455832,0.3605965,0.6703776,-0.3197929,0.5955226,-0.7270719,-0.8771312,0.3408641,-2.1482699999999997,-2.1482699999999997
-1.0,-0.7701456,-1.315144,0.4400499,-0.3295718,-0.6100163000000001,2.1229500000000003,-1.876149,-0.47351930000000003,-0.7507623999999999,-4.790723
-1.2,0.03777677,1.848908,-1.9890139999999998,-1.5888360000000001,-1.106062,0.3566965,0.5113543,-2.258632,-2.216373,-2.195768
-1.4,-1.748907,-0.5436013000000001,-1.527078,-0.12340019999999999,0.01647277,-0.6315531000000001,0.4996546,-2.770801,-2.9879740000000004,-6.282935
-1.6,1.316832,-0.800821,-4.917325000000001,-1.887733,2.099434,0.2330053,0.9133946000000001,-3.3146929999999997,-3.578491,-4.746136
-1.8,0.3766036,2.0909359999999997,-4.706555,1.140172,1.100474,-2.546527,-1.0626390000000001,-1.454318,-3.8492140000000004,-7.014431
-2.0,-1.909153,1.697917,-5.455629,1.758919,-0.5741022,0.47823409999999994,0.9533833,-0.4073372,-4.319707,-5.567621
-2.2,-1.8228309999999999,-0.05349284,-3.032794,1.779292,-0.11886,-0.5952896999999999,-2.458866,-0.7025083,-3.9581210000000002,-6.014016
-2.4,-0.36886189999999996,1.984998,-5.830312,-0.5873735,1.876033,-0.2926681,-1.059612,-0.892207,-6.063899,-10.50468
-2.6,-0.5931943,0.20925649999999998,-8.917181,-0.059488229999999996,-1.647044,-1.973356,-1.014327,-1.020322,-5.790323,-10.76155
-2.8,-0.2565212,-0.5283509,-8.859206,-1.318229,-1.425389,-0.15355180000000002,-4.77524,-1.5624099999999999,-9.556766999999999,-12.63735
-3.0,-1.79332,-0.7875496999999999,-8.768111,-0.5182228,0.9046053000000001,-0.8989009,-2.952351,-5.019479,-9.011652000000002,-13.5508
-3.2,0.773347,0.2916204,-10.96638,-0.5646142999999999,-0.02211891,-0.7065828,-4.2218599999999995,-6.393238,-9.988783999999999,-13.15039
-3.4,-1.168577,-2.310262,-14.30215,2.038607,-3.435067,-1.648441,-6.467162,-6.963266,-12.0987,-18.35352
-3.6,0.4161848,-1.479231,-15.23737,1.548848,-1.638022,-3.9342560000000004,-5.251437,-10.00176,-18.09921,-18.92296
-3.8,0.74954,1.7727730000000002,-17.08331,0.2981396,-2.310961,-5.161390000000001,-6.396032,-12.005799999999999,-20.954410000000003,-21.05697
-4.0,-0.1374283,1.776905,-17.989079999999998,-0.3091409,-5.123264000000001,-3.800611,-10.9445,-14.62887,-25.75514,-22.95768
-4.2,-1.8228309999999999,-2.504676,-17.42831,2.614339,-4.40958,-7.400755,-13.09469,-18.26335,-27.21994,-26.230639999999998
-4.4,1.903682,-2.164103,-21.44603,1.229288,-4.633737,-8.256873,-15.50431,-23.36851,-34.28038,-29.67345
-4.6,0.4760805,0.5882466,-24.18691,1.675333,-8.841277999999999,-12.33647,-19.94905,-26.69031,-37.026329999999994,-34.8679
-4.8,-2.163695,-0.5445327,-23.76316,0.8348725,-9.67877,-14.363380000000001,-22.05599,-33.73693,-45.51452,-38.714670000000005
-5.0,1.083477,-2.303452,-28.14201,-0.2618181,-13.004,-16.38627,-25.908990000000003,-41.065529999999995,-54.66348,-43.19733
-5.2,3.124587,-2.720335,-30.88772,1.707114,-13.200800000000001,-20.34823,-31.103670000000005,-52.22679,-61.28295,-48.03721
-5.4,-0.3767782,-1.748907,-36.36314,1.6617709999999999,-16.5932,-24.576150000000002,-41.13049,-61.94543999999999,-70.19992,-56.05223
-5.6,-0.4144385,-1.6493719999999998,-39.48959,0.8054776,-22.02898,-32.56273,-46.82606,-76.15755999999999,-81.13188,-48.97153
-5.8,-0.3767782,-2.375047,-45.15843,0.8170609,-24.50048,-35.069939999999995,-55.08639,-86.72694,-92.48071,-60.62997
-6.0,0.2129818,-3.1034580000000003,-49.16749,-0.8171191,-30.11915,-45.6624,-63.7302,-100.7843,-106.4152,-53.5578
-6.2,2.006302,-4.3147590000000005,-55.8421,-0.4111789,-32.18415,-51.6453,-72.31376,-118.2753,-118.112,-92.32588
-6.4,-0.23748729999999998,-2.967252,-58.65152,1.778069,-39.329989999999995,-58.4599,-82.25458,-132.22289999999998,-135.0199,-94.91429
-6.6,-0.7591443,-4.307192,-65.34121,-1.351698,-43.587990000000005,-66.20035999999999,-92.36916,-146.0145,-148.7801,-93.21596
-6.8,-1.104083,-3.4592229999999997,-72.56007,1.083477,-46.952510000000004,-68.62060000000001,-97.97597999999999,-157.6208,-163.1732,-183.631
-7.0,-1.359673,-6.528979,-80.21752000000001,2.025859,-47.0528,-70.92912000000001,-104.9492,-169.1184,-180.5583,-177.5016
-7.2,0.2136803,-7.861119,-87.7828,0.04802132,-51.01596,-77.55042,-109.6322,-177.47840000000002,-197.3507,-203.6248
-7.4,1.622131,-6.761227,-96.29023000000001,-0.13026870000000002,-52.95497,-77.6251,-115.7537,-187.4037,-214.4582,-209.83159999999998
-7.6,0.6866176,-9.131791999999999,-108.1118,1.094304,-58.07186,-81.89652,-120.5159,-199.21030000000002,-233.47449999999998,-220.1222
-7.8,2.081855,-10.160029999999999,-111.7032,0.726257,-59.15517,-87.33422,-126.3302,-207.5394,-250.07559999999998,-269.2725
-8.0,0.5459297,-9.709678,-125.3258,-0.05139736,-60.78236,-89.47775,-132.8414,-219.5986,-264.9183,-299.88140000000004
-8.2,-0.4882459,-11.701250000000002,-138.67090000000002,0.6455812,-64.19816,-96.2007,-140.38580000000002,-234.4204,-278.8537,-320.5186
-8.4,-0.2058805,-12.79608,-152.17710000000002,1.810258,-70.18545999999999,-97.25094,-145.1702,,-290.1764,-344.3956
-8.6,0.22206220000000002,-15.17672,-164.8203,-0.1071603,-70.76313999999999,-102.6221,-154.6626,,-302.6567,-350.512
-8.8,-0.11699739999999999,-18.17744,-179.35739999999998,0.998436,-74.67586,-106.7924,-158.1093,,-317.7156,-406.98429999999996
