[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C2Q2
Test Start Date,2025-02-27-10-06-03
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,-0.5186303,-0.6572809000000001,0.4307949,0.7312046000000001,-2.227374,-1.68907,-0.5710754,-2.499379,-0.6174669,-1.348846
-0.2,-0.5277107,1.125969,-2.019573,-1.1958179999999998,1.7120620000000002,-0.489119,-0.8339412,-3.696128,0.01187436,-1.9317960000000003
-0.4,-1.009728,0.47823409999999994,-0.692613,-2.1483280000000002,-1.366599,-2.025859,-1.62347,-4.452828,-2.736691,-1.541863
-0.6,-0.1922017,-0.11973319999999998,1.032022,-1.565088,0.4471513,1.088076,0.2242741,-1.798384,-1.136912,-2.596353
-0.8,-1.666369,-1.39547,1.658511,-0.233762,0.42840839999999997,1.701643,-2.2181189999999997,-5.049922,-0.7139752,-0.6174669
-1.0,1.646695,-0.9538489,1.152221,-0.8300412,1.0267249999999999,-0.7411581,0.4370813,-7.364491,-0.1381268,-0.47829229999999995
-1.2,-1.768582,2.1930899999999998,1.9697470000000001,-0.02619345,-0.8122296999999999,-2.012181,0.2129818,-9.683426,0.6089685,-0.9009382
-1.4,-0.2841116,1.9509459999999998,0.3991299,-3.13652,-1.0374349999999999,-0.41088790000000003,-0.4394678,-8.475734000000001,-1.2363309999999998,-3.754743
-1.6,0.20925649999999998,0.45547489999999996,-0.4797475,-2.2490859999999997,0.2402812,-0.054831620000000005,1.395936,-10.87307,-0.7876078999999999,-3.312132
-1.8,1.543027,-0.03480818,-1.725333,-2.784247,-1.0426739999999999,0.3678142,-2.223882,-12.22856,-0.8242787,-1.399836
-2.0,-1.256296,1.304667,-0.2249144,-2.4544420000000002,-1.5489060000000001,0.35745319999999997,-2.067303,-17.19943,-1.750072,-1.399894
-2.2,1.7316779999999998,1.767999,-2.034882,-4.503469,-1.2652599999999998,0.023108439999999997,1.217704,-19.50696,-0.3015739,-1.638022
-2.4,1.1515220000000002,1.900829,0.008323696,-5.999231,-0.7704947999999999,0.5882466,-2.076675,-23.09552,-2.983375,-2.7954809999999997
-2.6,1.1871450000000001,-1.315144,0.3549503,-7.070252,-2.958346,0.2199668,-2.8155629999999996,-24.63761,-2.2006569999999996,-0.692613
-2.8,1.717475,-0.5692709,-0.5153706,-9.962823,-0.5344627000000001,-0.52416,-3.365858,-26.97395,-2.475339,-2.358865
-3.0,2.695306,1.739536,-1.304608,-11.34159,-1.638022,-0.6817281000000001,-2.411136,-30.885920000000002,-1.3544919999999998,-5.0553349999999995
-3.2,0.42194729999999997,-2.0959410000000003,-1.5566470000000001,-12.08705,-2.163695,1.291337,-3.35084,-38.523289999999996,-2.967543,-2.7694620000000003
-3.4,1.225213,-0.36886189999999996,1.253502,-13.9653,-0.5607726000000001,-0.7709604999999999,-5.873328,-42.43603,-5.225418,-6.196555
-3.6,-0.6408081,-0.745873,-0.7875496999999999,-13.345270000000001,-1.482375,-0.5508773,-5.642942,-48.005340000000004,-5.317386,-8.221832000000001
-3.8,0.05989568,-1.222244,-2.799032,-17.26078,-1.942622,-2.379587,-4.294096,-57.25835,-5.997252,-7.690862000000001
-4.0,1.836743,1.218927,-2.032728,-18.654100000000003,-4.366331,-2.2496099999999997,-8.093483999999998,-63.31364,-7.251045,-10.213519999999999
-4.2,-1.141336,-1.613691,-1.91672,-22.51408,-6.85174,-3.035704,-9.972544000000001,-73.3991,-13.08526,-15.11787
-4.4,0.1513399,-0.7585622000000001,-2.6745840000000003,-23.978469999999998,-7.101393000000001,-3.379479,-11.26167,-83.20318999999999,-14.11146,-18.57925
-4.6,0.4693866,-1.762121,-2.4259790000000003,-30.25925,-5.3491089999999994,-3.221852,-15.50687,-95.75227000000001,-17.97662,-24.08022
-4.8,-0.2457527,-2.417248,-1.136039,-34.22776,-6.451621,-5.501555000000001,-16.13214,-110.2366,-21.809250000000002,-28.92013
-5.0,-1.374457,-1.9692230000000002,-5.550159,-40.21745,-13.0526,-8.679868,-22.04912,-124.9043,-26.60934,-35.61683
-5.2,-0.7504132,-3.1311649999999998,-6.70983,-45.35855,-11.963009999999999,-10.96143,-23.69337,-140.6676,-34.3525,-43.82103
-5.4,0.6217742,-7.251103,-6.977643,-49.46333,-14.844059999999999,-15.739120000000002,-29.58998,-164.6379,-40.313900000000004,-53.49144
-5.6,-1.423527,-5.132693,-7.33207,-57.64497,-19.001659999999998,-18.8938,-34.503730000000004,-183.46,-51.323989999999995,-66.53465
-5.8,-1.221837,-6.23049,-9.711541,-65.08268000000001,-20.05446,-23.93761,-41.879129999999996,-207.507,-57.12223,-74.96349000000001
-6.0,-1.510431,-9.371841,-11.97285,-75.71003999999999,-25.422140000000002,-26.08885,-49.2883,-237.52779999999998,-71.87019000000001,-90.77301
-6.2,-0.4065805,-8.836214,-14.914259999999999,-85.4191,-26.64165,-30.48516,-56.59246,-261.20959999999997,-79.32549,-104.9175
-6.4,-1.216482,-12.96186,-16.55612,-91.10288,-32.24055,-33.7752,-63.76146000000001,-293.29200000000003,-90.50936,-118.451
-6.6,-0.6941264,-13.656740000000001,-16.23045,-100.06939999999999,-29.1891,-42.17948,-69.05148999999999,-325.5468,-104.2756,-132.3481
-6.8,-1.840468,-13.58142,-19.80958,-108.3695,-29.98987,-44.832620000000006,-79.36428,-359.4304,-116.2239,-145.58290000000002
-7.0,-2.025859,-18.24525,-18.924300000000002,-118.4432,-39.855979999999995,-47.71742,-84.60195,-391.5475,-120.5329,-157.1218
-7.2,-1.4540270000000002,-17.90794,-20.20434,-126.801,-44.027289999999994,-51.2031,-90.77633,-423.5304,-129.7964,-167.21570000000003
-7.4,-0.3511086,-16.50851,-22.634980000000002,-136.80349999999999,-45.47139,-52.363,-94.0352,-457.09659999999997,-135.0426,-173.80839999999998
-7.6,1.298904,-17.74135,-25.8566,-149.0157,-47.97513,-56.96455,-101.15,-490.9177,-139.5606,-183.4119
-7.8,-1.086912,-19.915290000000002,-27.836479999999998,-159.6986,-52.45573,-51.98174,-108.43299999999999,,-147.1354,-189.4561
-8.0,-0.08713687,-21.67892,-27.04258,-175.93019999999999,-53.50914,-60.6128,-112.6576,,-153.664,-201.6498
-8.2,-0.8022762,-22.67846,-27.92821,-187.9059,-60.59543,-54.382200000000005,-120.61789999999999,,-161.0889,-211.6253
-8.4,-0.3494206,-22.26519,-29.022979999999997,-205.8731,-62.998999999999995,-61.15501,-127.67679999999999,,-168.3101,-220.6042
-8.6,-1.6173,-22.786199999999997,-32.21547,-222.4525,-65.24139,-68.24351,-134.5129,,-179.76600000000002,-234.1697
-8.8,-0.1738663,-24.74448,-35.935610000000004,-249.01730000000003,-64.93903,-75.57469999999999,-143.1452,,-189.7725,-243.2379
-9.0,1.097622,-28.68281,-33.343300000000006,,-71.6662,-78.44326,-151.7193,,-199.137,-258.6325
-9.2,-2.384942,-26.6775,-39.429230000000004,,-75.91993,-73.21988,-158.4243,,-208.2857,-271.6578
-9.4,1.739536,-30.126479999999997,-38.67262,,-78.60691,-89.66628,-169.2985,,-222.4304,-288.9595
-9.6,-0.31257510000000005,-32.7146,-42.92978,,-88.55548,-96.29698,-179.4571,,-234.6652,-304.4863
-9.8,-0.1970911,-33.8422,-43.871610000000004,,-79.31751,-101.4221,-194.4353,,-244.9474,-321.50620000000004
-10.0,1.0432560000000002,-37.75442,-48.24344,,-98.99912,-108.0373,-204.5223,,-259.471,-342.54100000000005
