[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C1Q4
Test Start Date,2025-02-25-11-02-49
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,-0.2926681,0.48446239999999996,0.6647896999999999,0.8738134,-0.6463379,0.5027978000000001,0.1912122,-2.012181,-2.66236,-2.3093890000000004
-0.2,0.7557101,-1.1673550000000001,0.5217735,0.1533772,1.001521,-1.937733,0.07601920999999999,-2.242799,-3.526977,-1.74006
-0.4,1.718232,1.30909,1.549372,-0.001338776,0.3917958,-2.061424,-0.37183049999999995,0.9303913,-5.6559800000000005,-2.368935
-0.6,-1.0748039999999999,0.5331821999999999,1.9687579999999998,-2.6203920000000003,0.3180467,-1.908164,-1.35717,1.701643,-10.130230000000001,-1.184409
-0.8,1.865905,1.7907,-1.5230029999999999,1.3866809999999998,-0.9322539,1.9339499999999998,-1.418404,-1.014327,-9.313459,-3.208872
-1.0,0.2112938,1.748384,-0.6862101,-0.4473841,-0.07008202,0.2566958,-0.5356269,-1.711829,-16.35699,-4.939619
-1.2,-1.079054,0.6721821,-1.4376710000000001,-2.314162,-0.6315531000000001,-1.541455,0.3889436,1.511595,-17.73494,-5.048874
-1.4,1.841167,1.423643,0.7433118,-0.1411536,-0.13556559999999998,-1.591572,0.1196167,-0.08876668,-20.48595,-3.932393
-1.6,1.649081,-0.9916257,1.104199,-2.06189,0.7433118,1.007458,1.718232,1.603446,-25.04274,-3.6035779999999997
-1.8,0.9133946000000001,-0.7876078999999999,-0.05972106,-1.118984,-0.9859796000000001,-1.712178,0.5731708,-1.506764,-26.52506,-7.624447
-2.0,-0.013737010000000001,-0.09103678000000001,-0.6968039,-2.7219070000000003,1.0470389999999998,-1.252221,0.1678709,-2.216373,-33.445370000000004,-8.142088
-2.2,0.998436,1.236564,-0.6720074,-5.600625,-0.8660136,-1.4679389999999999,0.3605965,-2.393965,-36.6804,-6.248476
-2.4,-0.47351930000000003,0.6440678,-0.4024478,-4.933099,2.419867,-1.664506,0.6255577,-0.8033821,-42.32797,-8.29593
-2.6,1.269043,-0.3642053,-1.632841,-6.936141,0.05477341,-1.565029,0.8896459,-0.4621106,-47.78689,-13.27239
-2.8,1.6315030000000001,0.6941264,-0.02031447,-7.554132,2.457236,0.2129818,-1.927547,-3.3064280000000004,-54.897920000000006,-13.32903
-3.0,-0.02031447,-0.7135676999999999,-1.0930229999999999,-10.669929999999999,-1.7819690000000001,-1.619104,-0.6315531000000001,-3.710098,-62.38601,-19.19759
