[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C7Q1
Test Start Date,2025-02-27-10-21-06
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,0.7164199,0.09388896000000001,-1.163513,0.05360926,1.540058,-0.8380156999999999,-0.5360926,-2.7113709999999998,0.8490169000000001,0.4573958
-0.2,-2.132845,-1.081324,-0.9096111,-0.5993643000000001,0.1618173,-1.3849930000000001,1.610781,-0.6937189,-2.539484,0.24057230000000002
-0.4,0.48446239999999996,1.253502,-0.3037858,-0.7998896999999999,-0.1780572,1.083477,0.3525056,0.08719508000000001,-1.731736,-1.66893
-0.6,0.6429618,0.4597823,-0.007974450000000001,-0.6922636999999999,-0.4331814,1.181907,-1.059612,-1.778477,0.5083856999999999,-1.499604
-0.8,2.595421,2.039771,0.2080924,0.387663,-0.07817289000000001,-1.352106,-1.74006,-3.034831,-0.5653128,-0.1388253
-1.0,-0.6761984,-1.8439020000000002,-1.4679389999999999,0.7760827,-0.49779189999999995,-1.412409,-2.051122,-4.840898,-2.2087480000000004,-2.99071
-1.2,-0.004540198,-1.863518,-0.8825446,0.4030881,-0.745873,1.021952,-0.5865004,-3.706547,-1.1167719999999999,-0.6404007
-1.4,0.1678709,0.2922025,-0.5493639,1.900829,-1.323177,2.007931,-0.6106566,-5.945214,-0.9206706,-1.419277
-1.6,0.4030881,-0.6722403,-0.49429949999999995,1.7298149999999999,-1.5177070000000001,0.2747984,0.09685755,-8.01112,1.183769,-1.942914
-1.8,-0.4553585,1.154316,0.04400499,-0.24057230000000002,0.8670031,0.1519802,-0.3958121,-8.937554,-1.815381,-1.937733
-2.0,-1.7854619999999999,-1.622539,1.059147,0.6217742,-0.9075738,-2.458866,1.681212,-9.686046,-0.9368523,-2.442452
-2.2,-0.7270719,-1.503679,-0.08876668,-0.7727649,-1.438311,0.9133364,-0.7159542,-13.067390000000001,-3.090419,-3.282272
-2.4,-1.9742289999999998,-2.2962339999999997,0.3225286,1.82644,-0.8666539,-2.703397,1.225213,-15.87404,-1.3980899999999998,-2.234941
