[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C8Q1
Test Start Date,2025-02-27-16-22-06
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,1.865905,-0.7736962,1.282489,0.9619398,2.052228,0.1301523,1.4978,-0.8158968,0.7926719,-1.9356959999999999
-0.2,0.5873735,-1.241104,1.180044,0.2329471,2.5559570000000003,3.430701,-0.1071603,-0.6348127,-1.595472,-2.534885
-0.4,1.0551300000000001,0.43201730000000005,0.103144,-0.2806191,-0.21606679999999998,-0.2488378,-0.9346404,-0.8743955,-5.971349,-2.881046
-0.6,0.7123454,2.6483320000000004,-1.136912,0.5315524,1.0613,-0.5956971999999999,0.394939,-0.7517518999999999,-6.809598,-2.8428039999999997
-0.8,0.4371395,1.1077499999999998,1.281325,-1.748907,1.515204,0.3289315,-1.24675,-0.3700261,-6.570714,-1.351698
-1.0,1.3819080000000001,-0.24080510000000002,2.1955929999999997,-2.072717,0.8916248999999999,0.2330053,-1.335633,0.2849265,-9.615324,-2.29408
-1.2,-0.5890615,0.7324269999999999,-0.7504132,0.07991912,0.5886541000000001,0.6548362,0.48498620000000003,-0.02805609,-14.41245,-2.3183529999999997
-1.4,1.724577,1.4592660000000002,0.4507019,0.4340545,-0.33399559999999995,2.031098,-1.393899,-1.509557,-17.1889,-3.509049
-1.6,-0.5848706,0.3246241,-0.1463923,-3.547932,-1.19902,0.46851349999999997,-2.165267,-1.449545,-20.193630000000002,-3.538618
-1.8,-1.2052479999999999,-1.763692,0.9781797000000001,-2.328074,1.8547870000000002,-1.4517570000000002,0.3593159,-2.930756,-21.80744,-5.287293
-2.0,-1.551234,1.610781,-0.2806191,-4.189438,0.647211,0.627595,-1.646171,-0.5905749,-24.868579999999998,-3.478082
-2.2,0.3146706,0.9133946000000001,2.1930899999999998,-4.139962000000001,-0.09016367,-1.114153,-1.068576,-1.3544919999999998,-31.21997,-6.439921
-2.4,0.1196167,0.2538436,-0.22276069999999998,-4.781061,-0.9030919000000001,-0.2618181,1.6738190000000002,-1.565088,-35.039410000000004,-3.675406
-2.6,0.6639166,0.5547772,-0.5653128,-7.556401999999999,0.412052,-0.9171781,-2.07586,-3.418361,-41.47668,-7.553434
-2.8,1.135864,-0.3339374,1.843204,-8.382427,-0.38224969999999997,0.8596689,-1.086271,-1.283595,-45.9427,-6.154993999999999
-3.0,-1.105014,-0.4014,0.8771894,-6.341316999999999,-0.9650248,-1.557462,-1.1560620000000001,-3.5238340000000004,-55.46864,-8.936912999999999
-3.2,0.413158,0.2522138,0.5126931,-8.405012,-3.0729569999999997,-1.5624099999999999,-3.566965,-7.6884749999999995,-61.69968,-11.79439
-3.4,1.780863,-1.143955,1.083477,-11.73775,-0.4133326,-4.869828,-2.77732,-6.551447,-70.33255,-15.17258
-3.6,-0.5607726000000001,-1.241162,-1.279754,-12.82367,-2.251763,-5.4506239999999995,-4.948932,-10.35968,-79.27039,-17.2705
-3.8,-0.908447,-2.539484,2.066721,-13.72874,-3.9046279999999998,-4.571048,-4.712783,-11.17366,-90.49944,-20.93066
-4.0,-0.148837,-0.7467461000000001,-0.007974450000000001,-18.709110000000003,-5.517853,-6.042363000000001,-5.480716999999999,-14.274090000000001,-107.1412,-26.01964
-4.2,-0.8033821,-0.9620562,1.75141,-19.308819999999997,-4.91325,-7.014431,-7.370603,-20.484270000000002,-122.1338,-33.07997
-4.4,-1.2823730000000002,-0.1442386,0.3730529,-21.36879,-6.816001,-10.51289,-11.85399,-24.10024,-136.5216,-40.5972
-4.6,-0.33911779999999997,0.255648,1.430453,-26.43757,-9.774172,-14.21251,-13.99673,-28.143639999999998,-159.19400000000002,-50.315870000000004
-4.8,0.4522735,1.020264,-0.9576323999999999,-29.1891,-11.62908,-13.79015,-15.35367,-35.47169,-178.79420000000002,-64.81411
-5.0,-0.09528594,1.332082,-0.6697955999999999,-37.04571,-13.34149,-19.6168,-21.42548,-45.61472,-207.455,-76.30879
-5.2,0.7742783,1.618697,-1.309731,-42.74378,-17.456650000000003,-23.55629,-30.93877,-54.70324,-235.8954,-92.66863000000001
-5.4,2.08331,1.059147,-0.32491519999999996,-50.946870000000004,-20.71843,-31.270840000000003,-35.011790000000005,-65.61508,-268.9597,-113.0805
-5.6,1.054432,0.8577480999999999,1.8073480000000002,-57.80917,-28.38898,-35.549809999999994,-42.93057,-79.54054,-311.2843,-136.7287
-5.8,-1.3894170000000001,-0.4473841,0.8991918999999999,-67.28986,-30.54703,-42.479189999999996,-52.99563,-95.32573,-356.88719999999995,-162.1849
-6.0,-0.3700261,1.8529239999999998,-1.67056,-78.37417,-36.82886,-53.279650000000004,-61.854690000000005,-112.66,-410.6816,-191.1808
-6.2,0.6021582999999999,1.823122,0.8508796,-93.07382,-41.54007,-62.67513,-72.56671,-131.8909,-475.3757,-218.3873
-6.4,0.07101335,1.902226,0.8360948,-105.3663,-50.68575,-70.93826,-83.85663,-148.9101,,-249.003
-6.6,0.6021582999999999,1.381151,-0.8419738,-119.79339999999999,-54.680099999999996,-81.73694,-95.45412999999999,-169.2777,,-282.85
-6.8,-0.8329516,-0.1738663,0.0121654,-136.921,-61.420669999999994,-90.82885999999999,-106.75540000000001,-187.39249999999998,,-314.8497
-7.0,1.601002,-1.815381,-0.1726439,-154.2944,-66.08740999999999,-100.32339999999999,-115.1023,-203.4752,,-338.892
-7.2,0.35011909999999996,1.701643,0.9303913,-173.8546,-71.47528,-102.9686,-121.94879999999999,-212.73940000000002,,-362.3715
-7.4,0.6080371999999999,-0.07933704,-1.906359,-502.5128,-75.49225,-109.5108,-126.3064,-226.1227,,-379.4679
-7.6,1.383829,1.690933,0.5217735,,-77.26683,-115.7851,-133.7515,-236.682,,-396.3193
-7.8,1.717475,1.773878,0.21443700000000002,,-79.08937,-122.2982,-142.04309999999998,-249.7402,,-412.61789999999996
-8.0,0.5731708,-1.816021,-0.10721850000000001,,-84.45705,-127.5389,-145.8276,-259.4765,,-433.1635
-8.2,-0.2809102,1.09087,2.265791,,-87.05858,-131.7817,-152.2268,-271.7652,,-449.5935
-8.4,0.9873766,-0.8493662,-0.8648494,,-91.50375000000001,-138.207,-158.13160000000002,-283.1983,,-469.03610000000003
-8.6,-1.0374349999999999,1.792214,0.6165938,,-92.51395,-143.7484,-167.013,-294.1497,,-486.9572
-8.8,1.681212,-0.6801565,-0.2968009,,-101.3193,-151.0053,-173.16240000000002,-310.103,,-509.1908
