[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C11Q0
Test Start Date,2025-02-25-11-42-13
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,0.4397589,0.5315524,1.8509449999999998,-1.39547,-0.3206078,-0.5386537,-0.2504094,1.418521,-0.27724309999999996,-3.385358
-0.2,1.0267249999999999,2.153392,-3.07936,1.1902300000000001,-0.8592033,-0.1381268,1.9792929999999997,-0.48510260000000005,-1.0456420000000002,-3.904046
-0.4,0.2910383,0.004132744,-0.6771879,-1.808163,-5.532231,-2.081913,0.5181064,-2.473011,-0.3830064,-3.509049
-0.6,-0.27311030000000003,1.569977,-4.272733,-2.4318,-6.387592000000001,0.6505288,-0.9203213,0.14225949999999998,-2.524641,-7.465947
-0.8,0.03399327,-1.323177,-2.969871,-0.4599569,-12.02628,-0.13556559999999998,-1.4245160000000001,-2.2930330000000003,-3.365858,-9.441923
-1.0,1.540058,0.7546041,-6.774848,-2.269226,-13.244800000000001,-0.7102499,0.6835325999999999,-2.398971,-3.0142260000000003,-11.72588
-1.2,2.352637,2.297864,-9.469106,-0.6828341,-16.3588,-0.9765499000000001,1.5522820000000002,-3.215275,-2.0487349999999998,-14.894
-1.4,-0.052794350000000004,0.8916248999999999,-9.881274,-1.910143,-21.08526,-2.162124,-0.3767782,-4.26505,-4.383852,-16.90385
-1.6,-1.273584,-0.5229958,-9.049196,-0.7320195,-26.50253,-0.3287569,-0.4627509,-7.107912,-4.567438999999999,-19.425639999999998
-1.8,-0.56508,-1.2713720000000002,-14.60069,-1.4679389999999999,-30.557920000000003,-2.324756,-3.00922,-5.19742,-4.266446999999999,-23.824920000000002
-2.0,1.164852,-0.9576323999999999,-16.68604,-2.38925,-34.26694,-3.9903099999999996,-1.454318,-8.453091,-6.1995819999999995,-30.893950000000004
-2.2,-1.9214930000000001,-0.5220063,-21.349870000000003,-4.00265,-37.91854,-1.11293,-3.716908,-7.631315000000001,-8.120493,-34.91354
-2.4,1.9338910000000002,0.04877802,-23.776259999999997,-1.359673,-45.3449,-2.213696,-4.214175999999999,-10.22074,-10.979190000000001,-45.11088
-2.6,-0.51799,-3.4656260000000003,-29.62939,-4.446134,-49.04025,-4.233269,-4.0256419999999995,-14.73515,-11.632280000000002,-55.95671
-2.8,0.7858034,-2.128247,-34.1087,-6.0179149999999995,-56.930260000000004,-6.649236,-4.713889,-18.70404,-16.37824,-64.41775
-3.0,1.782726,-4.774833,-38.871719999999996,-9.617303,-62.83741,-8.713861,-5.616865,-22.245449999999998,-20.44474,-79.82145
-3.2,1.7746929999999999,-4.831294,-48.13849,-8.992851,-73.37079,-10.96528,-10.60433,-26.00561,-25.583370000000002,-92.36971000000001
-3.4,1.090229,-4.3056209999999995,-55.38735,-12.092179999999999,-81.83249,-11.94561,-12.91803,-33.62037,-34.25535,-110.80539999999999
-3.6,-0.2394663,-6.457325,-66.74104999999999,-13.664769999999999,-90.85363,-15.458029999999999,-15.35116,-42.0413,-43.73598,-135.2176
-3.8,-1.498207,-8.634524,-74.78532,-17.473650000000003,-101.0823,-18.67663,-16.6893,-47.836220000000004,-52.483169999999994,-158.4447
-4.0,-1.35717,-10.98181,-83.70215,-19.70452,-114.9675,-22.868679999999998,-25.802059999999997,-59.91184,-66.10318,-188.74009999999998
-4.2,1.457694,-13.508429999999999,-97.46508999999999,-23.10955,-127.038,-27.958009999999998,-30.522289999999998,-73.41718,-80.88374,-223.53760000000003
-4.4,-0.5608308,-17.37161,-110.8609,-29.419839999999997,-144.81140000000002,-33.82331,-37.1004,-90.62751999999999,-99.50943,-265.26430000000005
-4.6,-1.713983,-19.801199999999998,-126.20270000000001,-35.40318,-158.7957,-44.811519999999994,-45.60518,-109.3864,-123.3744,-314.43870000000004
-4.8,-0.4281173,-25.21154,-147.0674,-41.60986,-175.12380000000002,-55.10144,-60.08806,-135.7233,-149.75,-370.248
-5.0,0.8850475,-30.79028,-167.22500000000002,-48.73759,-195.9592,-66.94847,-71.3637,-161.3054,-187.2809,-436.17
-5.2,0.02182787,-38.308,-195.55519999999999,-61.84349,-221.6497,-79.71061999999999,-90.4419,-199.187,-229.0618,-507.72090000000003
-5.4,0.9889481999999999,-43.88642,-218.44310000000002,-73.44555,-245.17400000000004,-98.42808000000001,-110.5415,-237.65200000000002,-275.563,
-5.6,1.189357,-52.4958,-253.4552,-84.75236,-275.73749999999995,-116.6671,-136.4568,-285.5391,-334.3963,
-5.8,0.4336471,-60.72505,-287.74150000000003,-104.1359,-308.2506,-143.2793,-161.4089,-337.75690000000003,-398.9748,
-6.0,2.031098,-72.31725999999999,-324.7901,-120.3728,-345.97479999999996,-169.28799999999998,-192.0668,-401.4823,-472.4026,
-6.2,-1.7565330000000001,-86.20034000000001,-364.8171,-138.72799999999998,-386.279,-196.119,-227.742,-463.99670000000003,,
-6.4,-1.089997,-99.51697,-409.4387,-160.836,-432.82329999999996,-229.3114,-267.0992,,,
-6.6,0.07252675,-110.5376,-458.726,-182.4316,-482.3456,-255.27740000000003,-302.1562,,,
-6.8,-1.14314,-124.39450000000001,-510.762,-202.6829,,-285.5088,-342.5829,,,
-7.0,-1.367123,-134.3309,,-224.1349,,-316.6536,-380.3395,,,
-7.2,-0.12165400000000001,-145.5147,,-247.15,,-343.1844,-412.4253,,,
-7.4,0.5731708,-157.5359,,-260.1929,,-364.0769,-437.22200000000004,,,
-7.6,-0.7739873,-163.08229999999998,,-274.1572,,-383.0613,-458.7123,,,
-7.8,1.427601,-170.3361,,-286.7942,,-400.3186,-477.6645,,,
-8.0,0.7951166,-177.57330000000002,,-302.2203,,-416.05789999999996,-494.9269,,,
-8.2,-0.27380879999999996,-184.1602,,-315.3356,,-433.3246,-516.6529,,,
-8.4,0.6532064,-191.1857,,-327.22619999999995,,-452.0738,,,,
-8.6,-1.690583,-199.39520000000002,,-341.1278,,-470.12,,,,
-8.8,0.2793968,-208.5946,,-355.6476,,-491.22700000000003,,,,
-9.0,2.265384,-214.05780000000001,,-369.61859999999996,,-507.8229,,,,
-9.2,2.629065,-223.89069999999998,,-387.0068,,,,,,
-9.4,0.172935,-231.6297,,-403.5512,,,,,,
-9.6,-0.8441857,-243.87240000000003,,-420.0906,,,,,,
-9.8,-0.2743327,-252.4334,,-434.1482,,,,,,
-10.0,-2.267305,-261.22580000000005,,-455.3728,,,,,,
