[Metadata]
Opcode,VQCOP-B004
Test name,Dark current measurement
Device ID,R2C0Q1
Test Start Date,2025-02-27-10-01-14
Test End Date,-
Remarks,"tested with keithley SMU lowest possible reading > 700 nano Amps,"

[Unit]
Voltage,V
Current,uA
Temperature,C
Columns,"Bias voltage, Dark current-r[um], Temp"

[Settings]
Temp,25
Step size,0.2

[Measurement data]
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
-0.0,-0.5998882000000001,0.01880107,0.1513399,-0.28463550000000004,-1.379696,-1.545181,0.4786998,1.75985,0.6752089,-1.227716
-0.2,1.0003570000000002,-0.5660695,1.6824919999999999,1.7564739999999999,-1.864799,0.218919,0.6080371999999999,-1.808105,-1.949142,-2.2315650000000002
-0.4,-0.003667083,0.5448236999999999,-0.004540198,0.4065223,-0.6363844,-2.072717,-0.4571048,1.021253,-0.7139752,-2.1018790000000003
-0.6,1.378532,-0.5950569,-0.580505,-1.152046,-0.38224969999999997,1.041859,-0.5290494,-1.9366269999999999,-1.1673550000000001,-2.69583
-0.8,-0.1201988,-0.8828356,-2.059503,-0.1987792,-0.3473251,-1.592853,-1.62347,-1.594541,-0.7709604999999999,-3.52168
-1.0,-1.808163,2.001936,0.8217758000000001,-0.507338,-1.869164,0.8963397999999999,0.15454130000000002,-3.41516,-1.4957040000000001,-4.411617
-1.2,2.393615,-0.7597263999999999,-0.1071603,-0.7875496999999999,-0.06280607,0.6651971,0.4435424,-5.309179,-1.834298,-3.744557
-1.4,-0.19592700000000002,-1.1418599999999999,-2.076675,-1.5888360000000001,-1.269393,0.988075,-0.1663575,-5.971349,-1.65042,-3.642228
-1.6,0.1649605,1.253502,2.155837,-0.2893503,-1.241162,1.53837,0.632368,-10.51376,0.2591405,-4.490081
-1.8,2.1120650000000003,0.4482572,1.858338,-2.514687,1.7978020000000001,-0.3452878,1.253502,-10.00211,-3.1496750000000002,-3.243505
-2.0,0.6048939999999999,-0.1881854,-0.9717769,-1.7109560000000001,0.3211899,1.1174709999999999,-0.031606760000000005,-14.25616,-0.3041932,-6.461632
-2.2,0.4098983,-0.8016941,-0.7551862,-0.4037865,0.7848139000000001,-1.4679389999999999,2.252869,-14.85267,-3.59409,-7.647963000000001
-2.4,-0.1626904,1.447916,-1.321139,-1.127715,-0.6702612,-1.014327,-0.6625778,-17.49623,-1.9122379999999999,-5.916518
-2.6,0.8838251,-0.8441857,0.3730529,-1.315377,0.4260801,0.8533243,-2.0187,-20.40493,-1.535984,-7.012277
-2.8,1.540058,-0.314787,0.7773051000000001,-0.4473841,1.213513,-0.2682791,-0.8631032,-25.86417,-5.05877,-7.271068
-3.0,0.4693866,-1.662294,-2.1324959999999997,-0.7194467,0.9845826000000001,0.7333001,-2.304208,-26.15573,-4.79247,-11.21988
-3.2,0.2330053,-0.045285559999999996,-2.8434440000000003,-3.55771,-0.19592700000000002,0.4068133,-3.335008,-29.61385,-4.529604,-9.228417
-3.4,-0.9206706,-0.3427267,-1.4531539999999998,-4.426052,-1.790235,0.2068118,0.3787572,-37.23105,-6.023445000000001,-13.53706
-3.6,1.7638669999999999,-2.4884939999999998,-0.06932532000000001,-1.926091,-1.49518,-2.0697479999999997,-3.1772069999999997,-41.59671,-8.086034,-11.64112
-3.8,0.7630442,-2.2087480000000004,-0.9859796000000001,-4.985661,-1.452456,-2.952351,-2.340239,-44.26038,-8.448551,-14.40675
