[Metadata],,,,,,,,,,
Opcode,VQCOP-B004,,,,,,,,,
Test name,Dark current measurement,,,,,,,,,
Device ID,R1C5Q0,,,,,,,,,
Test start date,2025-02-16-16-32-20,,,,,,,,,
Test end date,-,,,,,,,,,
,,,,,,,,,,
Remarks,tested with keithley SMU lowest possible reading > 700 nano Amps,,,,,,,,,
,,,,,,,,,,
[Unit],,,,,,,,,,
Voltage,V,,,,,,,,,
Current,uA,,,,,,,,,
Temperature,C,,,,,,,,,
,,,,,,,,,,
[Settings],,,,,,,,,,
Temp,25,,,,,,,,,
Step size,0.1,,,,,,,,,
,,,,,,,,,,
[Measurement data],,,,,,,,,,
Voltage step:,Dark current-r10.0,Dark current-r20.0,Dark current-r30.0,Dark current-r40.0,Dark current-r50.0,Dark current-r80.0,Dark current-r100.0,Dark current-r150.0,Dark current-r200.0,Dark current-r250.0
0,1.501001,-0.8508796,1.059147,-0.2229935,1.489592,0.9700889,-0.526954,1.156412,-1.997047,-0.2467423
-0.1,1.531269,-1.201697,-1.606473,2.081855,0.8323696,1.734821,-1.228822,0.5068141,-2.97802,-2.294022
-0.2,-0.8171191,1.825043,0.9813812,1.393084,0.8872012,-1.667067,-2.581219,-2.165732,0.3756722,-2.364046
-0.3,1.38965,-1.10158,1.179636,0.7742783,-0.3764289,1.444947,-3.168825,0.1678709,0.5552429,-3.71132
-0.4,-0.001338776,-1.669512,0.5873735,2.099434,0.3614696,-2.469576,-0.1222943,0.4336471,-1.619104,-3.00695
-0.5,3.015564,-0.7283525,-0.2571032,-0.6922637,0.7123454,1.846696,-1.241104,-2.33535,-0.9112409,-0.8592033
-0.6,0.4098983,0.7723575,1.712877,0.2977904,0.4621106,0.8098432,-1.689768,1.464679,-0.8350471,-2.562418
-0.7,0.4760805,0.5853362,-0.6174669,0.5596085,1.404784,-0.2913876,-2.465793,-1.003267,-1.712178,-3.441062
-0.8,-0.09359792,1.128588,-2.587622,0.4370813,0.4030881,-1.089938,-4.203874,-2.958986,-3.611087,-4.036294
-0.9,2.189074,-0.2165325,0.5603652,1.661771,1.754903,0.04837057,-4.699687,-1.436274,-0.1411536,-3.042573
-1,-0.01554145,-0.7876079,1.032022,0.407279,0.3991299,1.890061,-6.145448,-0.2233428,-3.204681,-4.149391
-1.1,1.381151,-2.352346,1.665903,-1.861074,-0.2309098,-0.6638584,-5.951442,-2.407469,-2.104905,-3.509049
-1.2,-1.293898,0.7848139,0.02892921,-0.6417977,-1.000182,2.050598,-6.983348,-1.505716,-1.680513,-6.596907
-1.3,1.238135,1.618697,-0.2704328,-0.6792834,0.8394127,1.198438,-8.206873,0.1686276,-1.450069,-5.584152
-1.4,-1.308683,-1.808163,-1.79396,-0.2285815,0.4284084,2.021727,-8.82952,-0.6436021,-4.340662,-6.185146
-1.5,-0.1720036,1.501001,1.181907,-0.525848,1.832552,-0.8493662,-6.026472,-2.71789,-0.5324255,-7.496739
-1.6,-2.241053,-1.377193,1.602981,-0.243308,-2.394372,0.3243331,-10.31277,0.5893526,-0.08713687,-6.449176
-1.7,0.5383044,-0.9576324,0.02561137,2.04728,-0.6007613,1.633773,-10.48681,-3.606256,-4.486006,-9.274343
-1.8,-1.148554,-0.7749768,-0.9607174,-0.6514601,1.145294,-0.382599,-12.11284,-1.743319,-2.78122,-11.02476
-1.9,-1.040986,0.9382493,-1.645414,0.3371388,1.288427,0.3204914,-11.64112,-1.694716,-4.465284,-8.116127
-2,2.30025,-2.426619,-0.3339374,1.555949,-1.921493,1.850945,-10.69444,0.5262555,-3.035704,-10.70154
